Claim_ID,Bind_Date1,Customer_Life_Value1,Age_Insured,Policy_Num,Policy_State,Policy_Start_Date,Policy_Expiry_Date,Policy_BI,Policy_Ded,Policy_Premium,Umbrella_Limit,Insured_Zip,Gender,Education,Occupation,Hobbies,Insured_Relationship,Capital_Gains,Capital_Loss,Garage_Location,Accident_Date,Accident_Type,Collision_Type,Accident_Severity,authorities_contacted,Acccident_State,Acccident_City,Accident_Location,Accident_Hour,Num_of_Vehicles_Involved,Property_Damage,Bodily_Injuries,Witnesses,Police_Report,DL_Expiry_Date,Claims_Date,Auto_Make,Auto_Model,Auto_Year,Vehicle_Color,Vehicle_Cost,Annual_Mileage,DiffIN_Mileage,Low_Mileage_Discount,Fraud_Ind,Commute_Discount,Total_Claim,Injury_Claim,Property_Claim,Vehicle_Claim,Vehicle_Registration,Check_Point
AA00030011,2/1/2022,23,59,179744434,IN,10/2/2023,4/2/2024,100/300,1000,1685.69,0,472236,FEMALE,High School,protective-serv,hiking,wife,31400,0,No,2/17/2024,Single Vehicle Collision,Front Collision,Total Loss,Police,VA,Hillsdale,3777 Maple Ave,23,1,Unknown,2,2,YES,2/11/2026,2/19/2024,Jeep,Grand Cherokee,2022,Black,16749.64,15302,6552,0,N,0,24792.35,9653.95,14119.3,1019.1,RD36K4261,No
AA00030012,6/1/2022,19,30,183241658,OH,10/24/2023,4/24/2024,250/500,1000,1173.25,0,442936,FEMALE,Masters,protective-serv,dancing,husband,0,-34700,No,2/25/2024,Vehicle Theft,Unknown,Minor Damage,,WV,Arlington,4434 Weaver St,3,1,NO,0,3,YES,4/15/2026,2/29/2024,Chevrolet,Malibu,2022,White,17957.65,6269,4446,1,N,0,13160.88,2701.85,507.65,9951.38,AS41Q4244,No
AA00030013,10/1/2022,15,60,134451502,OH,10/23/2023,4/23/2024,500/1000,500,1064.49,5000000,462804,MALE,Associate,priv-house-serv,chess,other-relative,73500,-43300,No,2/13/2024,Single Vehicle Collision,Front Collision,Total Loss,Ambulance,WV,Arlington,4492 Andromedia Ave,23,1,NO,2,1,,8/21/2025,2/15/2024,Mercedes,E400,2016,Gray,13410.81,6412,6412,1,Y,0,6651.59,2369.23,3987.74,294.62,XO86J8593,No
AA00030014,8/1/2022,17,26,125229429,IL,8/27/2023,2/27/2024,100/300,500,1354.83,0,475173,MALE,MD,tech-support,sleeping,husband,66300,0,No,1/18/2024,Multi-vehicle Collision,Front Collision,Minor Damage,Police,NY,Arlington,4721 Cherokee Hwy,14,2,NO,2,2,,3/23/2026,1/22/2024,Volkswagen,Passat,2019,Gray,10734.12,5930,7339,1,N,0,22849.5,8761.38,4563.96,9524.16,QM92A4241,No
AA00030015,6/1/2022,19,22,151050596,IN,10/25/2023,4/25/2024,500/1000,500,1173.21,0,431202,MALE,JD,farming-fishing,polo,not-in-family,0,0,No,2/14/2024,Single Vehicle Collision,Rear Collision,Major Damage,Police,SC,Northbend,4782 Sky Lane,14,1,YES,0,1,YES,8/22/2025,2/19/2024,Suburu,Legacy,2018,Gray,8553.6,9233,3907,0,Y,0,5968.4,361.34,1789.78,3817.28,FG69Y1311,No
AA00030016,4/1/2022,21,37,150709052,OH,9/10/2023,3/10/2024,250/500,2000,1896.91,0,460895,FEMALE,PhD,handlers-cleaners,sleeping,not-in-family,73700,0,No,1/24/2024,Multi-vehicle Collision,Rear Collision,Major Damage,Fire,SC,Columbus,8125 Texas Ridge,17,3,YES,1,3,NO,2/22/2026,1/26/2024,Chevrolet,Silverado,2024,Red,23792.37,5259,4917,1,Y,0,19443.0,8923.56,9196.99,1322.45,WZ55A3634,No
AA00030017,8/1/2022,17,55,145647240,IN,9/11/2023,3/11/2024,100/300,2000,1268.79,0,453148,MALE,MD,priv-house-serv,chess,own-child,0,-31000,No,1/19/2024,Single Vehicle Collision,Front Collision,Total Loss,Ambulance,WV,Northbend,5667 4th Drive,15,1,Unknown,2,2,,1/2/2026,1/20/2024,Dodge,RAM,2020,Silver,15364.57,15437,5639,0,Y,0,3771.19,1871.04,271.0,1629.15,NZ43D7111,No
AA00030018,6/1/2022,19,23,167447634,OH,10/13/2023,4/13/2024,500/1000,2000,1471.44,5000000,446657,MALE,High School,transport-moving,reading,own-child,57500,0,No,1/20/2024,Single Vehicle Collision,Rear Collision,Major Damage,Fire,NC,Riverwood,6110 Rock Ridge,8,1,NO,2,1,NO,4/21/2025,1/24/2024,Chevrolet,Tahoe,2016,White,12034.73,14173,2339,0,Y,0,1396.26,711.04,141.66,543.56,NU60T1831,No
AA00030019,5/1/2022,20,31,164576011,OH,10/29/2023,4/29/2024,250/500,2000,1554.86,6000000,608758,FEMALE,JD,armed-forces,base-jumping,wife,59000,0,No,2/16/2024,Parked Car,Unknown,Minor Damage,,WV,Arlington,4585 Francis Ave,2,1,YES,1,2,,6/17/2025,2/17/2024,Honda,Civic,2018,Red,7960.16,16836,4167,0,Y,0,18005.49,2664.01,12687.42,2654.06,SR26W5940,No
AA00030020,7/1/2022,18,59,181008782,IL,8/11/2023,2/11/2024,250/500,1000,979.73,0,601848,FEMALE,JD,exec-managerial,yachting,not-in-family,51700,0,No,2/12/2024,Multi-vehicle Collision,Front Collision,Major Damage,Other,SC,Columbus,1306 Andromedia St,14,2,Unknown,1,2,NO,7/5/2025,2/13/2024,Chevrolet,Tahoe,2021,Red,27356.25,8402,4736,0,Y,0,18347.51,8461.09,3725.62,6160.8,DY24O3833,No
AA00030021,4/1/2022,21,41,179708145,IN,9/30/2023,3/30/2024,100/300,1000,1464.03,0,444797,MALE,JD,transport-moving,sleeping,own-child,0,0,No,2/8/2024,Multi-vehicle Collision,Side Collision,Minor Damage,Ambulance,NY,Springfield,1914 Francis St,19,3,Unknown,2,0,,10/11/2025,2/9/2024,Audi,A3,2015,Gray,5705.56,11794,4707,0,N,0,24390.29,8371.3,59.51,15959.48,TM17P5553,No
AA00030022,12/1/2022,13,37,192810354,OH,10/24/2023,4/24/2024,250/500,500,920.81,0,467654,FEMALE,High School,sales,chess,wife,0,0,No,2/13/2024,Single Vehicle Collision,Rear Collision,Major Damage,Fire,SC,Hillsdale,4291 Sky Hwy,14,1,YES,2,0,,10/29/2025,2/16/2024,Mercedes,C300,2023,White,19912.63,12069,3161,0,Y,0,9661.66,16.51,4472.14,5173.01,YM95C1924,No
AA00030023,11/1/2022,14,41,137535155,OH,9/30/2023,3/30/2024,500/1000,2000,1608.34,0,466718,FEMALE,Associate,farming-fishing,reading,own-child,33300,-10600,No,2/16/2024,Single Vehicle Collision,Side Collision,Major Damage,Other,NY,Springfield,8281 Lincoln Lane,19,1,Unknown,1,1,,12/20/2025,2/20/2024,Saab,92x,2019,Silver,7913.49,12155,2031,0,N,0,24345.95,11643.16,1789.25,10913.54,HI62L8231,No
AA00030024,7/1/2022,18,46,111551060,IN,9/14/2023,3/14/2024,250/500,1000,1012.78,0,469126,MALE,MD,sales,yachting,other-relative,43700,0,No,1/26/2024,Single Vehicle Collision,Front Collision,Major Damage,Fire,WV,Arlington,7877 3rd Ridge,18,1,NO,2,1,NO,6/6/2025,2/19/2024,Mercedes,ML350,2021,White,14980.7,9750,6793,0,Y,0,6606.26,5801.89,313.15,491.22,ZR21D9859,No
AA00030025,4/1/2022,21,48,172799953,OH,9/2/2023,3/2/2024,500/1000,1000,1332.07,0,609409,FEMALE,MD,exec-managerial,polo,unmarried,49700,-59100,No,1/28/2024,Multi-vehicle Collision,Side Collision,Total Loss,Ambulance,NY,Hillsdale,1815 Cherokee Drive,20,2,NO,2,1,YES,9/9/2025,1/30/2024,Volkswagen,Passat,2018,White,8780.4,17447,7390,0,N,0,10791.72,3562.33,6720.32,509.07,SP59Y5043,No
AA00030026,1/1/2023,12,44,121113661,IN,9/30/2023,3/31/2024,500/1000,500,1395.58,0,466612,FEMALE,JD,tech-support,reading,husband,0,0,No,2/5/2024,Vehicle Theft,Unknown,Minor Damage,Police,WV,Springfield,4279 Solo Drive,7,1,NO,2,1,,2/10/2026,2/7/2024,BMW,X5,2020,Gray,27946.95,5025,4288,1,N,0,3765.75,520.88,1100.55,2144.32,IM88U8970,No
AA00030027,9/1/2022,16,31,196890489,IL,10/21/2023,4/21/2024,500/1000,2000,1374.22,0,470603,FEMALE,PhD,machine-op-inspct,bungie-jumping,other-relative,62000,-63100,No,2/26/2024,Single Vehicle Collision,Rear Collision,Minor Damage,Police,SC,Hillsdale,8118 Elm Ridge,16,1,NO,0,3,NO,1/26/2026,2/29/2024,Suburu,Legacy,2018,Black,8885.99,7272,3339,1,N,0,11612.51,2975.43,5397.07,3240.01,XW32W6861,No
AA00030028,10/1/2022,15,46,166371465,OH,11/4/2023,5/4/2024,500/1000,1000,1138.42,6000000,477678,MALE,JD,prof-specialty,dancing,own-child,36900,-55000,No,2/16/2024,Single Vehicle Collision,Side Collision,Minor Damage,Police,SC,Arlington,5277 Texas Lane,18,1,NO,2,3,YES,10/17/2025,2/21/2024,Volkswagen,Passat,2015,Gray,5671.57,9452,2857,0,N,0,21153.71,3686.56,7465.64,10001.51,XN63A2183,No
AA00030029,7/1/2022,18,41,184956663,OH,9/11/2023,3/11/2024,500/1000,1000,1403.9,0,449793,FEMALE,PhD,farming-fishing,dancing,own-child,0,0,No,1/31/2024,Multi-vehicle Collision,Side Collision,Total Loss,Police,VA,Riverwood,9067 Texas Ave,16,2,Unknown,1,2,YES,10/31/2025,1/31/2024,Honda,Accord,2024,White,23459.42,11337,7268,0,N,0,7060.57,1858.08,44.99,5157.5,MD36A1096,No
AA00030030,2/1/2022,23,47,115686952,IN,9/11/2023,3/11/2024,250/500,500,1386.93,0,457130,MALE,High School,priv-house-serv,bungie-jumping,husband,54100,-77600,No,1/17/2024,Multi-vehicle Collision,Rear Collision,Minor Damage,Other,NY,Springfield,8188 Tree Ave,15,3,YES,0,0,NO,1/6/2026,1/19/2024,Accura,TL,2019,Blue,10662.17,11535,6083,0,N,0,6585.91,1467.7,2858.22,2259.99,SF80T8142,No
AA00030031,4/1/2022,21,45,185742341,IL,10/2/2023,4/2/2024,500/1000,1000,1362.29,0,442598,MALE,High School,farming-fishing,yachting,unmarried,0,-51100,No,2/27/2024,Multi-vehicle Collision,Front Collision,Minor Damage,Ambulance,NY,Northbend,4905 Francis Ave,18,3,NO,0,0,NO,7/2/2025,3/1/2024,Saab,95,2021,Gray,14083.34,15290,4677,0,N,0,3475.32,871.53,2353.04,250.75,GU11X4211,No
AA00030032,11/1/2022,14,36,155343292,IL,9/16/2023,3/16/2024,250/500,2000,1247.87,0,464336,MALE,Masters,armed-forces,golf,husband,0,-39700,No,1/14/2024,Multi-vehicle Collision,Side Collision,Total Loss,Fire,NY,Northbend,2469 Francis Lane,20,3,NO,2,2,NO,4/12/2025,1/17/2024,BMW,3 Series,2017,Blue,7684.83,6439,2883,1,N,0,23691.18,1441.32,9786.99,12462.87,GC01B7265,No
AA00030033,10/1/2022,15,36,158610269,IN,10/3/2023,4/3/2024,100/300,2000,1223.39,0,452218,FEMALE,MD,craft-repair,camping,wife,0,0,No,1/12/2024,Multi-vehicle Collision,Rear Collision,Total Loss,Ambulance,PA,Hillsdale,2711 Britain Ave,17,3,Unknown,1,3,,4/29/2025,1/12/2024,Jeep,Wrangler,2023,Gray,20382.26,13344,7363,0,N,0,2838.23,1052.91,24.59,1760.73,WH35T5033,No
AA00030034,8/1/2022,17,55,147975573,OH,10/4/2023,4/4/2024,250/500,2000,1305.26,0,455482,MALE,MD,farming-fishing,skydiving,wife,66200,-49700,No,1/8/2024,Single Vehicle Collision,Rear Collision,Major Damage,Fire,VA,Hillsdale,6440 Rock Lane,18,1,Unknown,1,3,YES,1/6/2026,1/12/2024,BMW,X5,2022,Blue,35961.39,17399,7852,0,Y,0,14270.47,305.81,5943.05,8021.61,HI56U9649,No
AA00030035,5/1/2022,20,53,189721968,IL,10/11/2023,4/11/2024,100/300,1000,1496.44,0,616884,FEMALE,High School,tech-support,camping,unmarried,0,0,No,2/16/2024,Parked Car,Unknown,Trivial Damage,Police,NC,Springfield,2215 Best Ave,9,1,YES,2,2,NO,9/23/2025,2/21/2024,Honda,CRV,2022,Black,17460.72,10449,3347,0,N,0,85256.57,68971.69,3287.35,12997.53,FS69X2418,No
AA00030036,1/1/2023,12,35,117332412,IL,9/29/2023,3/29/2024,500/1000,1000,1252.48,0,432148,MALE,MD,machine-op-inspct,yachting,wife,0,-55800,No,2/10/2024,Vehicle Theft,Unknown,Minor Damage,,OH,Springfield,1687 3rd Lane,17,1,Unknown,1,3,NO,10/8/2025,2/13/2024,Chevrolet,Malibu,2020,Blue,12566.12,12631,3647,0,N,0,15005.01,9292.23,806.74,4906.04,XZ42C6744,No
AA00030037,3/1/2022,22,56,115577584,IL,9/8/2023,3/8/2024,250/500,1000,1595.28,0,479320,FEMALE,College,protective-serv,exercise,other-relative,0,0,No,1/6/2024,Multi-vehicle Collision,Side Collision,Major Damage,Ambulance,VA,Springfield,8049 4th St,23,3,Unknown,0,0,,11/7/2025,1/10/2024,Volkswagen,Passat,2016,Black,6567.06,10371,7130,0,N,0,2485.64,146.97,1188.06,1150.61,TM86G8826,No
AA00030038,8/1/2022,17,19,195814830,IN,9/14/2023,3/14/2024,250/500,1000,1185.78,0,478837,FEMALE,JD,craft-repair,yachting,wife,0,-60700,No,2/1/2024,Single Vehicle Collision,Side Collision,Minor Damage,Police,NC,Northbend,9929 Rock Drive,5,1,Unknown,0,2,,1/19/2026,2/5/2024,Accura,TL,2020,Blue,12299.38,10467,4104,0,Y,0,2378.08,168.86,1507.36,701.86,NU23N9857,No
AA00030039,11/1/2022,14,32,149741531,OH,9/21/2023,3/21/2024,250/500,2000,1106.84,0,464362,MALE,PhD,other-service,reading,wife,43100,-31900,No,1/7/2024,Vehicle Theft,Unknown,Minor Damage,Police,SC,Riverwood,4577 Sky Hwy,21,1,YES,1,1,YES,6/27/2025,1/12/2024,Suburu,Legacy,2015,Gray,5332.89,11699,4781,0,N,0,2760.23,842.84,781.82,1135.57,XP38B6083,No
AA00030040,6/1/2022,19,30,131951443,IL,9/9/2023,3/9/2024,500/1000,2000,927.23,0,450730,FEMALE,PhD,sales,video-games,husband,51500,0,No,1/13/2024,Single Vehicle Collision,Front Collision,Total Loss,Other,SC,Hillsdale,9245 Weaver Ridge,7,1,NO,1,3,,9/28/2025,1/15/2024,Suburu,Forrestor,2018,Gray,8929.84,7455,4323,1,N,0,5886.95,37.06,5605.25,244.64,UA54F6944,No
AA00030041,5/1/2022,20,33,136332989,OH,10/18/2023,4/18/2024,250/500,500,1124.59,6000000,459428,MALE,College,adm-clerical,golf,not-in-family,67300,0,No,2/26/2024,Single Vehicle Collision,Rear Collision,Minor Damage,Other,NC,Columbus,5058 4th Lane,4,1,NO,1,2,NO,1/3/2026,2/29/2024,BMW,X5,2016,White,14223.61,10749,4440,0,N,1,8437.67,4994.64,2424.77,1018.26,LP23O1237,No
AA00030042,1/1/2022,24,46,131837943,IL,9/7/2023,3/7/2024,250/500,500,1302.34,0,431532,FEMALE,JD,prof-specialty,video-games,own-child,0,-52600,No,1/12/2024,Multi-vehicle Collision,Front Collision,Minor Damage,Fire,WV,Northbrook,1376 Pine St,2,3,NO,1,0,NO,11/20/2025,1/17/2024,Volkswagen,Jetta,2020,Black,12677.64,8113,2895,0,N,0,8534.13,1854.3,5639.79,1040.04,DX57I8302,No
AA00030043,11/1/2022,14,48,123389112,IL,9/13/2023,3/13/2024,250/500,500,1411.43,0,464874,MALE,Masters,armed-forces,bungie-jumping,own-child,45100,-32800,No,1/16/2024,Single Vehicle Collision,Front Collision,Major Damage,Ambulance,NY,Riverwood,9588 Solo St,17,1,YES,2,1,NO,8/25/2025,1/16/2024,Honda,Civic,2023,Black,18035.58,12637,2906,0,N,0,15231.93,370.99,10438.87,4422.07,VN20G2059,No
AA00030044,10/1/2022,15,56,157974776,IN,10/8/2023,4/8/2024,250/500,500,1082.49,0,606714,FEMALE,PhD,prof-specialty,chess,unmarried,36100,-55000,No,2/28/2024,Multi-vehicle Collision,Front Collision,Major Damage,Fire,SC,Columbus,4866 4th Hwy,12,3,Unknown,2,3,,2/8/2026,3/3/2024,Honda,CRV,2023,White,19249.12,15914,3183,0,N,0,24562.51,2527.67,6227.4,15807.44,MN05X0805,No
AA00030045,11/1/2022,14,39,135463054,IL,9/27/2023,3/27/2024,500/1000,2000,1453.61,4000000,619570,MALE,JD,craft-repair,yachting,other-relative,0,0,No,1/13/2024,Single Vehicle Collision,Side Collision,Major Damage,Other,NC,Hillsdale,5663 Oak Lane,10,1,Unknown,0,3,,9/3/2025,1/18/2024,Chevrolet,Tahoe,2021,White,25257.14,15082,3088,0,Y,0,976.15,69.14,796.16,110.85,XR54N6652,No
AA00030046,2/1/2022,23,26,196086417,OH,10/3/2023,4/3/2024,100/300,2000,1260.32,6000000,460760,MALE,JD,other-service,polo,not-in-family,0,-79800,No,2/28/2024,Single Vehicle Collision,Side Collision,Total Loss,Fire,VA,Northbrook,2299 Britain Drive,16,1,Unknown,1,2,,7/5/2025,3/2/2024,Toyota,Corolla,2018,Black,7707.17,10714,5204,0,N,0,7640.94,1652.96,2085.8,3902.18,FM31C6639,No
AA00030047,6/1/2022,19,27,136589389,IN,10/17/2023,4/17/2024,500/1000,2000,966.26,0,471704,FEMALE,High School,adm-clerical,base-jumping,own-child,56400,-32800,No,2/6/2024,Multi-vehicle Collision,Front Collision,Minor Damage,Ambulance,NY,Springfield,6874 Maple Ridge,1,3,YES,0,0,,2/17/2026,2/7/2024,Volkswagen,Passat,2022,Gray,17977.24,13554,3049,0,N,0,20373.2,4642.71,3428.04,12302.45,XD61L9401,No
AA00030048,8/1/2022,17,31,162497125,IN,10/4/2023,4/4/2024,500/1000,500,1257.83,7000000,458622,MALE,High School,farming-fishing,reading,own-child,40700,-41600,No,2/14/2024,Multi-vehicle Collision,Rear Collision,Major Damage,Other,OH,Arlington,6738 Washington Hwy,2,4,NO,2,2,NO,7/10/2025,2/15/2024,Accura,TL,2020,Black,13042.41,5672,4298,1,Y,0,5690.75,1335.13,2882.43,1473.19,FY71S4606,No
AA00030049,4/1/2022,21,41,197200586,IL,9/30/2023,3/30/2024,500/1000,2000,1167.3,4000000,618123,MALE,High School,priv-house-serv,board-games,other-relative,0,0,No,2/22/2024,Single Vehicle Collision,Side Collision,Minor Damage,Fire,SC,Hillsdale,8381 Solo Hwy,22,1,NO,2,0,,9/28/2025,2/27/2024,Volkswagen,Passat,2020,Gray,11838.81,17967,3994,0,N,0,14897.38,4195.27,9171.27,1530.84,LN26Z3354,No
AA00030050,3/1/2022,22,38,182949840,IL,10/8/2023,4/8/2024,250/500,500,1381.14,0,472253,FEMALE,College,other-service,camping,wife,0,0,No,2/22/2024,Multi-vehicle Collision,Rear Collision,Minor Damage,Other,NY,Northbrook,5678 Lincoln Drive,10,3,NO,0,3,NO,8/4/2025,2/26/2024,BMW,M5,2020,Blue,11918.94,10370,5885,0,N,0,507.4,320.43,27.47,159.5,GE75F7233,No
AA00030051,12/1/2022,13,59,181008782,IL,8/11/2023,2/11/2024,250/500,1000,979.73,0,601848,FEMALE,JD,exec-managerial,yachting,not-in-family,51700,0,No,2/12/2024,Multi-vehicle Collision,Front Collision,Major Damage,Other,SC,Columbus,1306 Andromedia St,14,2,Unknown,1,2,NO,7/5/2025,2/13/2024,Chevrolet,Tahoe,2021,Silver,25768.29,11667,6917,0,Y,0,4191.72,1453.65,1712.53,1025.54,ND42S8710,No
AA00030052,1/1/2022,24,46,131837943,IL,9/7/2023,3/7/2024,250/500,500,1302.34,0,431532,FEMALE,JD,prof-specialty,video-games,own-child,0,-52600,No,1/12/2024,Multi-vehicle Collision,Front Collision,Minor Damage,Fire,WV,Northbrook,1376 Pine St,2,3,NO,1,0,NO,11/20/2025,1/17/2024,Volkswagen,Jetta,2020,Gray,12132.59,5271,6672,1,N,0,5764.66,3198.78,1283.99,1281.89,QQ10X5952,No
AA00030053,12/1/2022,13,33,175613313,IL,10/8/2023,4/8/2024,250/500,1000,1340.24,0,447274,MALE,High School,protective-serv,chess,own-child,0,-68800,No,2/8/2024,Multi-vehicle Collision,Rear Collision,Minor Damage,Police,NY,Hillsdale,5280 Pine Ave,8,3,YES,1,0,,9/28/2025,2/8/2024,Dodge,RAM,2022,White,21628.04,8471,7206,0,Y,0,1521.96,207.76,213.0,1101.2,AW41J6199,No
AA00030054,8/1/2022,17,30,176128693,IN,9/16/2023,3/16/2024,500/1000,1000,1347.04,0,430665,MALE,High School,sales,bungie-jumping,own-child,0,-82100,No,1/22/2024,Parked Car,Unknown,Minor Damage,,SC,Northbend,6516 Solo Drive,6,1,Unknown,1,2,YES,2/25/2026,1/25/2024,Honda,Civic,2024,Black,20187.98,17323,5825,0,N,0,21506.98,4349.82,5972.92,11184.24,TG02O1053,No
AA00030055,3/1/2022,22,39,167287420,OH,9/22/2023,3/22/2024,250/500,500,1390.72,0,448949,MALE,Masters,tech-support,paintball,other-relative,83900,-52100,No,2/20/2024,Parked Car,Unknown,Trivial Damage,,SC,Northbrook,7928 Maple Ridge,6,1,YES,2,1,YES,2/9/2026,2/23/2024,Nissan,Pathfinder,2020,Blue,11838.36,11493,6111,0,N,0,681.55,51.72,292.79,337.04,RP55G5993,No
AA00030056,7/1/2022,18,29,124317604,OH,8/24/2023,2/24/2024,250/500,2000,1441.6,5000000,472223,FEMALE,MD,sales,kayaking,own-child,0,0,No,1/12/2024,Multi-vehicle Collision,Rear Collision,Minor Damage,Other,NC,Columbus,2253 Maple Ave,21,3,YES,0,0,,12/24/2025,1/14/2024,Jeep,Grand Cherokee,2022,Gray,17340.6,16259,3822,0,N,0,1276.81,943.37,158.59,174.85,GD59S0551,No
AA00030057,5/1/2022,20,33,132259155,OH,9/22/2023,3/22/2024,500/1000,2000,1551.61,0,470670,MALE,High School,armed-forces,movies,unmarried,45000,-30400,No,2/21/2024,Vehicle Theft,Unknown,Minor Damage,,WV,Arlington,8306 1st Drive,3,1,YES,1,1,NO,7/21/2025,2/26/2024,Toyota,Corolla,2015,Silver,4898.66,6240,5175,1,N,0,3970.82,136.78,599.72,3234.32,FA84K6008,No
