Claim_ID,Bind_Date1,Customer_Life_Value1,Age_Insured,Policy_Num,Policy_State,Policy_Start_Date,Policy_Expiry_Date,Policy_BI,Policy_Ded,Policy_Premium,Umbrella_Limit,Insured_Zip,Gender,Education,Occupation,Hobbies,Insured_Relationship,Capital_Gains,Capital_Loss,Garage_Location,Accident_Date,Accident_Type,Collision_Type,Accident_Severity,authorities_contacted,Acccident_State,Acccident_City,Accident_Location,Accident_Hour,Num_of_Vehicles_Involved,Property_Damage,Bodily_Injuries,Witnesses,Police_Report,DL_Expiry_Date,Claims_Date,Auto_Make,Auto_Model,Auto_Year,Vehicle_Color,Vehicle_Cost,Annual_Mileage,DiffIN_Mileage,Low_Mileage_Discount,Fraud_Ind,Commute_Discount,Total_Claim,Injury_Claim,Property_Claim,Vehicle_Claim,Vehicle_Registration,Check_Point
BB00005011,6/1/2022,19,33,116890698,IN,9/26/2023,3/26/2024,100/300,500,1240.47,0,472573,FEMALE,Associate,other-service,polo,husband,35300,0,No,2/18/2024,Multi-vehicle Collision,Rear Collision,Total Loss,Fire,NC,Northbend,7476 4th St,11,3,YES,1,1,,8/19/2025,2/18/2024,Honda,Civic,2023,White,18417.08,9229,4032,0,N,0,10423.94,2198.72,7590.82,634.4,RX68G9509,No
BB00005012,1/1/2023,12,36,124813354,IN,11/14/2023,5/14/2024,500/1000,2000,1255.68,6000000,466303,FEMALE,Associate,sales,reading,other-relative,23600,-15600,No,2/18/2024,Parked Car,Unknown,Minor Damage,,NC,Arlington,4055 2nd Drive,7,1,NO,0,0,,9/4/2025,2/19/2024,Dodge,Neon,2023,Black,21035.34,14696,3535,0,N,0,62424.9,12188.67,44370.0,5866.23,NO75M1807,No
BB00005013,6/1/2022,19,47,179333363,IN,8/25/2023,2/25/2024,100/300,1000,1724.09,0,615712,MALE,PhD,craft-repair,yachting,own-child,0,0,No,1/12/2024,Multi-vehicle Collision,Rear Collision,Minor Damage,Police,NY,Arlington,8917 Tree Ridge,23,3,YES,0,0,,4/29/2025,1/15/2024,Chevrolet,Tahoe,2023,Silver,37397.44,15841,7975,0,N,0,6617.37,1414.38,4613.36,589.63,TH45T0054,No
BB00005014,3/1/2022,22,33,118449042,IL,9/21/2023,3/21/2024,500/1000,1000,1096.79,6000000,446898,FEMALE,Associate,handlers-cleaners,dancing,unmarried,45500,-60600,No,1/7/2024,Single Vehicle Collision,Rear Collision,Major Damage,Police,VA,Springfield,8926 Texas Ridge,16,1,Unknown,2,1,,9/5/2025,1/9/2024,BMW,M5,2022,Gray,17631.64,11587,5174,0,N,0,23620.77,3473.6,13932.39,6214.78,VC03M5107,No
BB00005015,12/1/2022,13,30,157850626,IN,10/22/2023,4/22/2024,100/300,500,1455.65,4000000,616706,FEMALE,College,transport-moving,skydiving,wife,0,-66300,No,2/15/2024,Multi-vehicle Collision,Side Collision,Total Loss,Fire,WV,Hillsdale,3110 Lincoln Lane,6,3,Unknown,2,3,NO,3/8/2026,2/18/2024,Honda,Civic,2021,Red,13527.67,9609,3989,0,N,0,20647.16,11204.75,8840.29,602.12,KJ55T5327,No
BB00005016,5/1/2022,20,30,145604801,IN,10/19/2023,4/19/2024,250/500,2000,1025.54,0,442632,FEMALE,High School,armed-forces,paintball,other-relative,0,-52600,No,2/20/2024,Single Vehicle Collision,Rear Collision,Major Damage,Fire,NC,Arlington,1840 Embaracadero Ave,19,1,Unknown,1,3,YES,11/25/2025,2/21/2024,Chevrolet,Malibu,2019,Blue,10186.55,12558,4427,0,N,0,19894.54,4483.43,11640.66,3770.45,KM73E0880,No
BB00005017,11/1/2022,14,41,112117835,IL,10/6/2023,4/6/2024,500/1000,500,1398.51,4000000,472214,MALE,Masters,tech-support,polo,not-in-family,0,-57100,No,2/1/2024,Multi-vehicle Collision,Side Collision,Major Damage,Fire,NC,Northbend,4672 MLK St,13,3,Unknown,2,0,NO,3/7/2026,2/1/2024,BMW,X6,2024,Blue,22815.12,5450,4125,1,Y,0,9232.4,3343.96,5524.55,363.89,WH26Q5639,No
BB00005018,3/1/2022,22,26,174806200,IL,9/28/2023,3/28/2024,500/1000,1000,1371.88,0,462420,FEMALE,MD,prof-specialty,reading,husband,0,0,No,2/4/2024,Parked Car,Unknown,Trivial Damage,,VA,Arlington,8096 Apache Hwy,4,1,Unknown,2,2,,1/20/2026,2/4/2024,Suburu,Legacy,2022,Gray,17141.59,5900,4837,1,N,0,11835.7,4351.59,4001.0,3483.11,HR47O7117,No
BB00005019,1/1/2022,24,31,192210025,IL,9/6/2023,3/6/2024,250/500,2000,1153.35,0,430714,MALE,PhD,craft-repair,golf,not-in-family,0,0,No,2/2/2024,Vehicle Theft,Unknown,Trivial Damage,Police,NY,Hillsdale,3590 Best Hwy,9,1,NO,2,1,YES,6/15/2025,2/3/2024,Suburu,Impreza,2020,White,11922.09,11748,5455,0,N,0,17622.78,7294.44,4705.71,5622.63,RT05K1808,No
BB00005020,1/1/2022,24,58,133169328,IN,9/9/2023,3/9/2024,500/1000,2000,977.4,0,444500,MALE,Masters,transport-moving,bungie-jumping,own-child,82200,0,No,1/3/2024,Single Vehicle Collision,Front Collision,Total Loss,Fire,NY,Columbus,9360 3rd Drive,2,1,YES,2,3,NO,8/12/2025,1/5/2024,Nissan,Maxima,2023,Blue,20462.06,8419,5746,0,N,0,24145.13,12574.13,5636.83,5934.17,JE54T3538,No
BB00005021,2/1/2022,23,60,185295646,OH,11/6/2023,5/6/2024,500/1000,1000,1269.64,0,602942,FEMALE,College,armed-forces,cross-fit,unmarried,48800,0,No,2/14/2024,Single Vehicle Collision,Front Collision,Minor Damage,Other,SC,Riverwood,8954 Apache Lane,10,1,NO,1,3,NO,7/17/2025,2/18/2024,Chevrolet,Silverado,2021,Silver,14899.75,11537,6413,0,Y,0,688.87,117.07,528.2,43.6,WC63Y0047,No
BB00005022,9/1/2022,16,47,179333363,IN,8/25/2023,2/25/2024,100/300,1000,1724.09,0,615712,MALE,PhD,craft-repair,yachting,own-child,0,0,No,1/12/2024,Multi-vehicle Collision,Rear Collision,Minor Damage,Police,NY,Arlington,8917 Tree Ridge,23,3,YES,0,0,,4/29/2025,1/15/2024,Chevrolet,Tahoe,2023,Silver,35909.47,17256,7023,0,N,0,12086.73,1768.21,8010.6,2307.92,HV46G6025,No
BB00005023,1/1/2022,24,27,129813732,IN,9/19/2023,3/19/2024,250/500,2000,1097.64,0,614812,MALE,High School,transport-moving,video-games,other-relative,27100,0,No,2/6/2024,Multi-vehicle Collision,Rear Collision,Major Damage,Other,PA,Northbend,1133 Apache St,16,2,NO,1,0,,5/18/2025,2/10/2024,Accura,TL,2015,White,5768.31,7147,7485,1,N,0,14431.86,13338.59,21.23,1072.04,NP93O6897,No
BB00005024,3/1/2022,22,48,123389112,IL,9/13/2023,3/13/2024,250/500,500,1411.43,0,464874,MALE,Masters,armed-forces,bungie-jumping,own-child,45100,-32800,No,1/16/2024,Single Vehicle Collision,Front Collision,Major Damage,Ambulance,NY,Riverwood,9588 Solo St,17,1,YES,2,1,NO,8/25/2025,1/16/2024,Honda,Civic,2023,Black,18302.68,11743,4119,0,N,0,15449.77,2083.54,10381.28,2984.95,AQ48Z6992,No
BB00005025,11/1/2022,14,35,186384798,OH,10/6/2023,4/6/2024,100/300,1000,1425.54,0,475847,FEMALE,High School,transport-moving,bungie-jumping,other-relative,78300,0,No,1/15/2024,Multi-vehicle Collision,Front Collision,Total Loss,Ambulance,SC,Riverwood,5053 Tree Drive,22,3,NO,2,0,NO,10/29/2025,1/17/2024,Ford,Fusion,2019,Black,10165.76,7142,2314,1,N,0,6620.95,434.38,1005.86,5180.71,LR67K9141,No
BB00005026,3/1/2022,22,46,189651767,IL,10/26/2023,4/26/2024,500/1000,500,1314.6,0,458139,FEMALE,MD,prof-specialty,exercise,not-in-family,24800,0,No,2/23/2024,Single Vehicle Collision,Rear Collision,Total Loss,Other,WV,Hillsdale,8782 3rd St,0,1,Unknown,2,3,,11/27/2025,2/24/2024,Saab,92x,2022,Silver,13452.67,17717,4192,0,Y,0,21261.96,6658.7,1676.63,12926.63,OC61R7306,No
BB00005027,11/1/2022,14,54,147191902,OH,8/18/2023,2/18/2024,100/300,1000,1372.27,0,436547,FEMALE,Masters,craft-repair,paintball,own-child,17600,0,No,1/8/2024,Multi-vehicle Collision,Rear Collision,Total Loss,Fire,WV,Columbus,1388 Embaracadero Hwy,13,3,NO,2,3,,4/19/2025,1/11/2024,Suburu,Forrestor,2023,White,20345.33,9783,7066,0,N,0,1947.92,391.51,1535.46,20.95,ZB92W8459,No
BB00005028,6/1/2022,19,30,145604801,IN,10/19/2023,4/19/2024,250/500,2000,1025.54,0,442632,FEMALE,High School,armed-forces,paintball,other-relative,0,-52600,No,2/20/2024,Single Vehicle Collision,Rear Collision,Major Damage,Fire,NC,Arlington,1840 Embaracadero Ave,19,1,Unknown,1,3,YES,11/25/2025,2/21/2024,Chevrolet,Malibu,2019,White,10325.29,10258,2733,0,N,0,10972.84,7345.95,3527.47,99.42,MH13P8965,No
BB00005029,10/1/2022,15,33,130159874,OH,9/28/2023,3/28/2024,100/300,1000,1053.04,7000000,619540,FEMALE,Masters,other-service,reading,own-child,52000,-44500,No,2/24/2024,Multi-vehicle Collision,Rear Collision,Minor Damage,Ambulance,NC,Northbrook,5621 4th Ave,20,3,NO,1,3,,5/30/2025,2/28/2024,Saab,93,2022,Blue,17771.28,9489,6180,0,Y,0,7690.85,394.34,5991.54,1304.97,XY04O9513,No
BB00005030,11/1/2022,14,33,162613385,IL,9/30/2023,3/31/2024,250/500,500,903.32,0,451184,FEMALE,High School,transport-moving,yachting,not-in-family,0,0,No,1/19/2024,Multi-vehicle Collision,Rear Collision,Minor Damage,Police,NY,Northbend,5925 Tree Hwy,1,3,Unknown,1,0,,5/6/2025,1/20/2024,Toyota,Highlander,2015,Blue,5310.94,9178,5875,0,N,0,24653.27,16621.06,3539.97,4492.24,DC88A0985,No
BB00005031,10/1/2022,15,37,195667914,IL,9/15/2023,3/15/2024,100/300,2000,1603.42,0,616637,FEMALE,High School,sales,video-games,wife,61600,-30200,No,2/6/2024,Single Vehicle Collision,Front Collision,Total Loss,Fire,NY,Columbus,1346 5th Lane,17,1,YES,0,2,YES,6/11/2025,2/9/2024,Toyota,Corolla,2015,Blue,4636.29,6442,5913,1,N,0,10141.54,5938.02,2772.06,1431.46,IM14P3026,No
BB00005032,4/1/2022,21,40,130807958,IL,11/6/2023,5/6/2024,100/300,1000,1405.99,0,472895,FEMALE,Associate,sales,yachting,wife,0,0,No,3/1/2024,Multi-vehicle Collision,Side Collision,Minor Damage,Ambulance,VA,Springfield,4755 Best Lane,18,3,YES,1,0,YES,5/9/2026,3/5/2024,BMW,X6,2015,Black,5665.54,15433,6709,0,N,0,24140.09,8955.5,7604.16,7580.43,PG38X4367,No
BB00005033,3/1/2022,22,32,170840789,OH,10/10/2023,4/10/2024,100/300,2000,1276.43,0,431278,MALE,Associate,priv-house-serv,skydiving,own-child,0,0,No,2/9/2024,Single Vehicle Collision,Rear Collision,Major Damage,Fire,NC,Riverwood,4486 Cherokee Ridge,12,1,Unknown,0,3,,10/26/2025,2/12/2024,Honda,CRV,2022,Black,17827.03,9206,3628,0,N,0,2760.95,370.1,2155.92,234.93,CA09H8508,No
BB00005034,6/1/2022,19,28,133223123,OH,10/14/2023,4/14/2024,250/500,2000,1587.96,0,601617,FEMALE,Associate,craft-repair,board-games,unmarried,0,-26900,No,2/14/2024,Single Vehicle Collision,Rear Collision,Major Damage,Fire,WV,Riverwood,8991 Embaracadero Ave,18,1,Unknown,2,1,YES,7/30/2025,2/14/2024,Audi,A5,2021,Black,13888.08,16634,5693,0,Y,0,24245.48,8850.54,976.63,14418.31,JQ50G5024,No
BB00005035,10/1/2022,15,33,150758732,IL,9/19/2023,3/19/2024,500/1000,1000,1313.64,0,438617,FEMALE,College,priv-house-serv,board-games,unmarried,12100,0,No,2/10/2024,Parked Car,Unknown,Trivial Damage,,NY,Hillsdale,7500 Texas Ridge,3,1,YES,1,0,NO,4/9/2026,2/14/2024,Audi,A3,2023,Gray,19773.93,11794,6429,0,N,0,24359.1,10332.3,13791.22,235.58,GK92H8261,No
BB00005036,10/1/2022,15,30,157260880,IL,9/15/2023,3/15/2024,500/1000,2000,1035.79,0,457551,FEMALE,MD,protective-serv,kayaking,wife,44400,-51500,No,1/30/2024,Single Vehicle Collision,Side Collision,Minor Damage,Police,SC,Northbend,3184 Oak Ave,9,1,NO,1,0,YES,2/25/2026,1/31/2024,Volkswagen,Passat,2019,Gray,10202.52,9814,7150,0,N,0,5526.75,1549.48,1589.83,2387.44,VK22N6780,No
BB00005037,10/1/2022,15,43,189723037,IN,9/7/2023,3/7/2024,100/300,2000,1161.91,0,457722,FEMALE,Associate,adm-clerical,polo,not-in-family,0,-50400,No,1/17/2024,Parked Car,Unknown,Minor Damage,,WV,Northbrook,1512 Rock Lane,9,1,Unknown,0,3,NO,2/21/2026,1/22/2024,BMW,M5,2015,White,5626.38,15719,4251,0,N,0,9670.0,3926.79,3888.68,1854.53,VU27V3011,No
BB00005038,1/1/2023,12,32,116405194,OH,10/1/2023,4/1/2024,100/300,2000,768.91,0,443522,FEMALE,College,sales,chess,other-relative,0,-39300,No,2/26/2024,Single Vehicle Collision,Rear Collision,Total Loss,Fire,SC,Columbus,3743 Andromedia Ridge,0,1,Unknown,1,0,NO,3/10/2026,3/1/2024,Ford,F150,2021,White,17487.48,14020,3530,0,Y,0,11060.9,646.03,7929.24,2485.63,HS86G6826,No
BB00005039,3/1/2022,22,32,123448615,OH,10/16/2023,4/16/2024,100/300,500,1402.78,5000000,469383,FEMALE,PhD,other-service,base-jumping,husband,70300,-50300,No,2/2/2024,Single Vehicle Collision,Rear Collision,Minor Damage,Ambulance,NY,Northbrook,8879 1st Drive,2,1,YES,0,1,,10/8/2025,2/3/2024,Toyota,Camry,2021,White,13966.65,17596,3335,0,N,0,12388.55,4684.89,5994.11,1709.55,VS84Y8662,No
BB00005040,1/1/2022,24,39,155039649,IL,8/12/2023,2/12/2024,500/1000,2000,1399.85,0,605490,FEMALE,Masters,other-service,skydiving,other-relative,49900,-19800,No,1/10/2024,Multi-vehicle Collision,Front Collision,Minor Damage,Fire,NY,Columbus,1923 2nd Hwy,16,3,NO,0,2,,3/10/2026,1/13/2024,Ford,Fusion,2023,Gray,19402.84,16658,5295,0,N,0,14190.27,1385.18,12535.66,269.43,ER32W8170,No
BB00005041,1/1/2022,24,27,128764574,OH,9/30/2023,3/31/2024,100/300,500,965.13,0,450341,FEMALE,Masters,tech-support,exercise,unmarried,60000,-54800,No,2/22/2024,Multi-vehicle Collision,Front Collision,Major Damage,Ambulance,NC,Arlington,2808 Elm St,21,3,Unknown,0,1,,6/11/2025,2/23/2024,Nissan,Pathfinder,2022,Blue,17840.97,14998,2088,0,N,0,7899.74,4566.06,987.68,2346.0,VN59R9030,No
BB00005042,7/1/2022,18,51,147514137,IL,10/12/2023,4/12/2024,250/500,1000,1152.12,0,434669,MALE,PhD,armed-forces,hiking,not-in-family,0,-62400,No,2/5/2024,Multi-vehicle Collision,Side Collision,Total Loss,Ambulance,WV,Riverwood,7649 Texas St,15,3,NO,2,0,YES,1/9/2026,2/8/2024,BMW,X6,2020,Blue,13020.51,10976,5817,0,N,0,16888.96,3644.93,8973.87,4270.16,WJ61Z8965,No
BB00005043,4/1/2022,21,38,159458719,IL,11/1/2023,5/1/2024,500/1000,2000,1294.93,6000000,477356,MALE,MD,tech-support,video-games,unmarried,38000,-50300,No,2/14/2024,Multi-vehicle Collision,Front Collision,Minor Damage,Ambulance,WV,Springfield,1957 Washington Ave,12,3,YES,1,2,NO,6/16/2025,2/17/2024,Dodge,Neon,2017,Red,7289.75,11019,2705,0,N,0,21795.05,5975.8,15016.07,803.18,WZ60K7688,No
BB00005044,1/1/2023,12,59,151238150,OH,9/15/2023,3/15/2024,250/500,2000,1326.62,7000000,477310,MALE,MD,other-service,bungie-jumping,own-child,0,0,No,1/3/2024,Multi-vehicle Collision,Front Collision,Minor Damage,Fire,NY,Riverwood,5104 Francis Drive,19,3,Unknown,0,3,YES,8/30/2025,1/5/2024,Nissan,Pathfinder,2022,Blue,17234.06,13349,4908,0,N,0,3010.13,2059.06,112.18,838.89,NE00A6102,No
BB00005045,1/1/2023,12,28,126661316,IN,10/2/2023,4/2/2024,500/1000,2000,1207.36,0,432896,FEMALE,High School,handlers-cleaners,camping,own-child,0,-57000,No,3/1/2024,Multi-vehicle Collision,Front Collision,Major Damage,Ambulance,WV,Columbus,7428 Sky Hwy,22,2,NO,1,0,,8/9/2025,3/2/2024,Volkswagen,Passat,2023,Gray,20181.42,13101,3276,0,N,0,16417.11,2886.44,8422.52,5108.15,IT94N6066,No
BB00005046,7/1/2022,18,31,192210025,IL,9/6/2023,3/6/2024,250/500,2000,1153.35,0,430714,MALE,PhD,craft-repair,golf,not-in-family,0,0,No,2/2/2024,Vehicle Theft,Unknown,Trivial Damage,Police,NY,Hillsdale,3590 Best Hwy,9,1,NO,2,1,YES,6/15/2025,2/3/2024,Suburu,Impreza,2020,White,12187.19,12025,6663,0,N,0,21105.41,1882.77,2859.32,16363.32,GX81C8600,No
BB00005047,7/1/2022,18,43,123078089,IN,10/11/2023,4/11/2024,100/300,1000,1483.25,0,465100,FEMALE,MD,exec-managerial,exercise,not-in-family,90700,-20800,No,2/9/2024,Multi-vehicle Collision,Front Collision,Major Damage,Ambulance,NC,Riverwood,1135 Solo Lane,3,3,NO,1,1,,12/17/2025,2/9/2024,Ford,Fusion,2018,Gray,8575.53,7905,3870,0,N,0,4104.49,1350.33,783.72,1970.44,MB01J8662,No
BB00005048,8/1/2022,17,34,137786293,OH,9/8/2023,3/8/2024,100/300,1000,936.61,0,464652,FEMALE,MD,armed-forces,bungie-jumping,wife,52800,-32800,No,1/8/2024,Parked Car,Unknown,Minor Damage,,SC,Springfield,6582 Elm Lane,5,1,NO,1,1,NO,8/4/2025,1/13/2024,Toyota,Highlander,2019,White,10063.85,17269,7178,0,N,0,4200.72,1906.63,49.8,2244.29,CR38W4070,No
BB00005049,1/1/2023,12,61,123004117,OH,9/23/2023,3/23/2024,250/500,500,1050.76,0,467942,MALE,PhD,transport-moving,movies,wife,41500,-70200,No,1/26/2024,Single Vehicle Collision,Side Collision,Major Damage,Fire,OH,Riverwood,8821 Elm St,21,1,Unknown,2,3,NO,10/12/2025,1/27/2024,Nissan,Maxima,2016,Red,6584.74,11014,3438,0,Y,0,6577.65,160.76,38.48,6378.41,BP31T7900,No
BB00005050,1/1/2022,24,45,152564225,OH,9/10/2023,3/10/2024,500/1000,1000,1038.09,0,476978,FEMALE,College,handlers-cleaners,golf,husband,0,-19700,No,1/14/2024,Multi-vehicle Collision,Front Collision,Minor Damage,Fire,NY,Springfield,2078 3rd Ave,18,3,NO,1,1,YES,4/26/2025,1/14/2024,Suburu,Legacy,2022,White,16693.52,17687,5989,0,N,0,8671.05,2880.76,2935.14,2855.15,XU39D4266,No
BB00005051,12/1/2022,13,40,136753832,OH,10/1/2023,4/1/2024,500/1000,2000,965.21,0,610354,FEMALE,JD,exec-managerial,camping,other-relative,36900,-53700,No,2/2/2024,Parked Car,Unknown,Trivial Damage,,SC,Hillsdale,8404 Embaracadero St,10,1,Unknown,2,1,YES,5/27/2025,2/7/2024,Nissan,Ultima,2019,White,10508.9,6186,5551,1,N,0,16056.14,5044.47,6061.71,4949.96,XB15Q5552,No
BB00005052,1/1/2023,12,25,153069911,IN,9/19/2023,3/19/2024,100/300,1000,1226.83,0,607763,FEMALE,College,exec-managerial,exercise,not-in-family,0,-56100,No,1/7/2024,Multi-vehicle Collision,Side Collision,Major Damage,Other,SC,Columbus,7238 2nd St,12,3,YES,2,0,,7/31/2025,1/7/2024,Accura,MDX,2020,Red,12936.39,16742,6527,0,Y,0,17506.93,1869.84,12153.46,3483.63,IT06S3521,No
BB00005053,3/1/2022,22,47,160252789,IN,9/13/2023,3/13/2024,250/500,2000,1181.46,10000000,601117,FEMALE,JD,transport-moving,sleeping,other-relative,0,-67400,No,2/12/2024,Multi-vehicle Collision,Front Collision,Total Loss,Ambulance,OH,Arlington,1655 Francis Hwy,16,4,YES,1,2,YES,2/17/2026,2/15/2024,Dodge,Neon,2019,White,10079.97,12576,3191,0,N,0,2364.83,607.18,838.69,918.96,OV25Y7019,No
BB00005054,3/1/2022,22,41,137535155,OH,9/30/2023,3/30/2024,500/1000,2000,1608.34,0,466718,FEMALE,Associate,farming-fishing,reading,own-child,33300,-10600,No,2/16/2024,Single Vehicle Collision,Side Collision,Major Damage,Other,NY,Springfield,8281 Lincoln Lane,19,1,Unknown,1,1,,12/20/2025,2/20/2024,Saab,92x,2019,Gray,8090.41,14389,3893,0,N,0,10486.75,818.3,1894.68,7773.77,QM40M0136,No
BB00005055,7/1/2022,18,32,156288222,IL,11/17/2023,5/17/2024,250/500,1000,1198.15,0,447925,FEMALE,MD,other-service,hiking,not-in-family,0,-43200,No,2/21/2024,Multi-vehicle Collision,Front Collision,Total Loss,Other,VA,Springfield,8080 Oak Lane,19,3,NO,0,2,YES,10/23/2025,2/24/2024,BMW,X5,2022,Black,38063.38,15669,3863,0,N,0,16984.22,1673.18,14583.88,727.16,XH52O9865,No
BB00005056,10/1/2022,15,39,190032069,IN,10/30/2023,4/30/2024,100/300,500,1362.87,0,458364,FEMALE,MD,exec-managerial,chess,other-relative,35700,0,No,2/22/2024,Multi-vehicle Collision,Front Collision,Minor Damage,Ambulance,NY,Arlington,1218 Sky Hwy,6,3,YES,2,2,NO,10/11/2025,2/25/2024,Dodge,Neon,2022,Black,17075.88,11037,2454,0,Y,0,5386.7,833.35,131.99,4421.36,RR21M7617,No
BB00005057,3/1/2022,22,43,182951666,IL,9/30/2023,3/31/2024,250/500,2000,972.47,0,441981,MALE,College,protective-serv,reading,wife,0,-58100,No,2/1/2024,Multi-vehicle Collision,Front Collision,Minor Damage,Police,PA,Hillsdale,6522 Apache Drive,15,3,YES,2,2,YES,5/5/2025,2/1/2024,Audi,A3,2019,White,10990.73,15023,4574,0,N,0,18784.73,9677.92,6686.7,2420.11,QQ04J4053,No
