Claim_ID,Bind_Date1,Customer_Life_Value1,Age_Insured,Policy_Num,Policy_State,Policy_Start_Date,Policy_Expiry_Date,Policy_BI,Policy_Ded,Policy_Premium,Umbrella_Limit,Insured_Zip,Gender,Education,Occupation,Hobbies,Insured_Relationship,Capital_Gains,Capital_Loss,Garage_Location,Accident_Date,Accident_Type,Collision_Type,Accident_Severity,authorities_contacted,Acccident_State,Acccident_City,Accident_Location,Accident_Hour,Num_of_Vehicles_Involved,Property_Damage,Bodily_Injuries,Witnesses,Police_Report,DL_Expiry_Date,Claims_Date,Auto_Make,Auto_Model,Auto_Year,Vehicle_Color,Vehicle_Cost,Annual_Mileage,DiffIN_Mileage,Low_Mileage_Discount,Fraud_Ind,Commute_Discount,Total_Claim,Injury_Claim,Property_Claim,Vehicle_Claim,Vehicle_Registration,Check_Point
AA00012511,6/1/2022,19,58,182444889,OH,9/17/2023,3/17/2024,250/500,2000,1407.01,5000000,475705,MALE,PhD,tech-support,sleeping,other-relative,47400,-27600,No,1/10/2024,Single Vehicle Collision,Rear Collision,Major Damage,Police,WV,Riverwood,3658 Rock Drive,10,1,Unknown,0,2,,11/16/2025,1/11/2024,BMW,X5,2023,Black,42346.14,12858,6895,0,Y,0,1744.13,38.17,203.29,1502.67,YE62E2183,No
AA00012512,10/1/2022,15,33,157026243,IL,9/29/2023,3/29/2024,100/300,500,1442.99,0,601734,FEMALE,PhD,other-service,golf,own-child,0,0,No,1/30/2024,Single Vehicle Collision,Front Collision,Total Loss,Police,WV,Arlington,4872 Rock Ridge,21,1,NO,1,1,YES,1/28/2026,2/2/2024,Toyota,Camry,2021,Black,15052.64,17356,7913,0,N,0,10432.18,6371.28,3533.49,527.41,WM43P0624,No
AA00012513,9/1/2022,16,47,157501644,IN,10/1/2023,4/1/2024,500/1000,1000,1690.27,0,438830,FEMALE,Associate,protective-serv,hiking,not-in-family,61500,0,No,1/14/2024,Single Vehicle Collision,Side Collision,Major Damage,Fire,VA,Springfield,6550 Andromedia St,11,1,YES,0,3,NO,9/14/2025,1/15/2024,Dodge,RAM,2015,Silver,6593.08,8796,4811,0,Y,0,19126.12,360.96,18569.35,195.81,VM40S9116,No
AA00012514,11/1/2022,14,41,139584049,OH,8/27/2023,2/27/2024,100/300,500,1195.01,0,476227,FEMALE,Associate,sales,reading,own-child,60700,-54300,No,1/8/2024,Multi-vehicle Collision,Side Collision,Major Damage,Other,WV,Northbend,1555 Washington Lane,13,3,NO,0,2,,10/29/2025,1/8/2024,Mercedes,ML350,2020,Silver,12766.11,6397,7667,1,Y,0,10526.68,1398.68,4492.17,4635.83,FS44H6212,No
AA00012515,8/1/2022,17,34,175864545,OH,10/12/2023,4/12/2024,100/300,1000,1083.72,0,617774,FEMALE,High School,machine-op-inspct,base-jumping,wife,65600,-68200,No,2/9/2024,Single Vehicle Collision,Side Collision,Total Loss,Other,NY,Columbus,3550 Washington Ave,18,1,NO,0,2,YES,6/23/2025,2/13/2024,Honda,CRV,2015,Red,5264.66,13588,7412,0,N,0,20169.42,4675.33,8357.57,7136.52,BY23Q8824,No
AA00012516,2/1/2022,23,46,160543148,OH,10/2/2023,4/2/2024,100/300,2000,1546.01,0,616276,FEMALE,MD,adm-clerical,polo,wife,0,0,No,1/6/2024,Multi-vehicle Collision,Front Collision,Total Loss,Police,VA,Riverwood,9760 4th Hwy,4,4,NO,2,1,,4/14/2025,1/6/2024,Volkswagen,Jetta,2024,Black,23275.14,9243,3695,0,N,0,1895.31,196.21,2.08,1697.02,UW77T9279,No
AA00012517,2/1/2022,23,31,190827157,IN,9/11/2023,3/11/2024,250/500,2000,1112.04,6000000,472209,FEMALE,PhD,other-service,base-jumping,own-child,52800,-54300,No,1/13/2024,Parked Car,Unknown,Minor Damage,,SC,Arlington,7583 Washington Ave,5,1,NO,1,3,NO,3/2/2026,1/17/2024,Volkswagen,Passat,2022,Black,17161.57,17167,4534,0,N,0,14268.2,1334.48,10001.13,2932.59,EH25T7086,No
AA00012518,6/1/2022,19,37,191941518,OH,10/23/2023,4/23/2024,500/1000,1000,1007.0,0,466238,FEMALE,PhD,transport-moving,board-games,unmarried,30400,-89400,No,1/27/2024,Single Vehicle Collision,Rear Collision,Total Loss,Police,VA,Arlington,7973 4th St,9,1,NO,0,2,,3/24/2026,1/29/2024,Chevrolet,Silverado,2022,White,17985.22,6005,6948,1,N,0,12800.48,1349.42,893.28,10557.78,PQ46S5827,No
AA00012519,10/1/2022,15,40,180782065,IN,9/25/2023,3/25/2024,500/1000,500,885.08,0,459984,FEMALE,Masters,armed-forces,skydiving,other-relative,27000,-58900,No,2/6/2024,Single Vehicle Collision,Front Collision,Total Loss,Other,WV,Northbend,4098 Weaver Ridge,0,1,YES,0,1,NO,6/7/2025,2/8/2024,Chevrolet,Malibu,2022,Silver,17582.01,17284,5585,0,N,0,24820.67,14504.47,8779.02,1537.18,FK04N5309,No
AA00012520,6/1/2022,19,33,130784784,IN,9/23/2023,3/23/2024,100/300,2000,1362.64,5000000,450332,FEMALE,JD,exec-managerial,cross-fit,wife,0,0,No,1/21/2024,Single Vehicle Collision,Side Collision,Total Loss,Other,NC,Columbus,3414 Elm Ave,11,1,YES,1,3,,5/12/2025,1/21/2024,Suburu,Legacy,2018,Gray,8986.57,9429,7300,0,Y,0,6283.46,3296.72,12.13,2974.61,VE36P9638,No
AA00012521,9/1/2022,16,28,182849748,IL,9/6/2023,3/6/2024,250/500,1000,1139.0,6000000,617858,FEMALE,Masters,sales,sleeping,husband,42400,0,No,1/14/2024,Multi-vehicle Collision,Front Collision,Major Damage,Fire,SC,Northbend,7756 Solo Drive,0,3,Unknown,1,2,,7/2/2025,1/18/2024,Saab,92x,2020,Blue,10119.23,17776,2028,0,Y,0,3360.75,2037.03,342.73,980.99,ND35E6928,No
AA00012522,7/1/2022,18,37,191063657,IN,10/6/2023,4/6/2024,500/1000,2000,1375.29,0,609226,FEMALE,Masters,armed-forces,chess,own-child,0,0,No,1/31/2024,Multi-vehicle Collision,Side Collision,Major Damage,Ambulance,SC,Columbus,9942 Tree Ave,11,3,Unknown,0,1,,1/9/2026,1/31/2024,Ford,Fusion,2024,Gray,24710.83,6857,2906,1,Y,0,20246.04,14125.22,4187.52,1933.3,UV72G7665,No
AA00012523,2/1/2022,23,35,155203481,IN,10/12/2023,4/12/2024,500/1000,2000,1123.89,0,468313,MALE,MD,priv-house-serv,video-games,unmarried,35400,-49200,No,1/21/2024,Multi-vehicle Collision,Front Collision,Total Loss,Fire,NY,Columbus,4119 Texas St,0,3,Unknown,1,3,,3/31/2026,1/23/2024,Suburu,Forrestor,2024,White,24752.71,11525,5602,0,N,0,11882.16,3413.21,8164.72,304.23,DE14E1219,No
AA00012524,2/1/2022,23,50,121363047,OH,10/24/2023,4/24/2024,100/300,2000,1255.62,0,603882,MALE,MD,armed-forces,polo,unmarried,0,0,No,2/2/2024,Multi-vehicle Collision,Side Collision,Major Damage,Other,OH,Northbrook,6206 3rd Ridge,18,3,YES,2,1,YES,7/31/2025,2/3/2024,Ford,F150,2022,Black,19869.89,16144,5343,0,Y,0,19082.53,7313.38,3412.99,8356.16,ME14F8299,No
AA00012525,7/1/2022,18,45,128681094,IL,11/3/2023,5/3/2024,100/300,1000,1119.23,0,447560,FEMALE,MD,exec-managerial,exercise,unmarried,51500,0,No,2/18/2024,Multi-vehicle Collision,Front Collision,Total Loss,Fire,WV,Northbend,8701 5th Lane,13,3,NO,1,1,NO,3/13/2026,2/20/2024,Jeep,Wrangler,2024,Gray,24252.28,9587,7414,0,N,0,15104.94,3576.83,1016.34,10511.77,XQ13H4874,No
AA00012526,1/1/2022,24,36,198391456,IN,10/30/2023,4/30/2024,500/1000,500,1488.26,0,440831,FEMALE,College,machine-op-inspct,golf,wife,0,-63500,No,2/28/2024,Multi-vehicle Collision,Side Collision,Total Loss,Police,WV,Northbrook,4627 Elm Ridge,17,3,NO,2,2,,5/27/2025,3/1/2024,Saab,95,2017,Gray,7807.06,13150,6888,0,N,0,14815.8,5833.24,6560.3,2422.26,WS47S8845,No
AA00012527,8/1/2022,17,33,189564761,IN,8/25/2023,2/25/2024,250/500,1000,1183.48,0,442389,MALE,Associate,other-service,bungie-jumping,husband,0,0,No,1/26/2024,Single Vehicle Collision,Rear Collision,Major Damage,Ambulance,VA,Northbend,2123 Texas Ave,19,1,Unknown,2,3,NO,3/24/2026,1/28/2024,Saab,93,2024,Gray,23979.4,11134,4786,0,Y,0,9651.54,3538.1,3053.33,3060.11,SE09F1531,No
AA00012528,11/1/2022,14,56,192165611,IL,9/18/2023,3/18/2024,250/500,500,1042.56,0,616767,MALE,High School,handlers-cleaners,yachting,own-child,0,-66100,No,1/20/2024,Multi-vehicle Collision,Front Collision,Total Loss,Police,SC,Springfield,6058 Andromedia Hwy,19,3,NO,0,2,NO,2/24/2026,1/25/2024,Suburu,Forrestor,2023,Gray,19722.01,5809,3939,1,N,0,15888.98,1094.56,13911.45,882.97,IA76W9755,No
AA00012529,9/1/2022,16,47,142467430,IN,10/4/2023,4/4/2024,500/1000,500,1285.01,0,459630,MALE,Masters,machine-op-inspct,sleeping,not-in-family,0,-39800,No,2/2/2024,Single Vehicle Collision,Rear Collision,Major Damage,Ambulance,VA,Hillsdale,5071 1st Lane,21,1,NO,2,2,YES,12/8/2025,2/6/2024,Toyota,Camry,2019,White,10955.56,17919,7208,0,N,0,15496.77,2242.09,1662.48,11592.2,NV07O8949,No
AA00012530,11/1/2022,14,26,179715851,IN,10/19/2023,4/19/2024,500/1000,2000,1082.1,0,477268,MALE,JD,exec-managerial,kayaking,other-relative,0,-30900,No,2/5/2024,Multi-vehicle Collision,Front Collision,Total Loss,Police,WV,Northbend,2492 Lincoln Lane,13,2,Unknown,0,1,YES,6/15/2025,2/7/2024,Jeep,Wrangler,2019,Gray,10308.84,6710,7419,1,N,0,523.89,134.18,101.71,288.0,CV70M7528,No
AA00012531,5/1/2022,20,39,159146319,OH,9/9/2023,3/9/2024,500/1000,2000,1524.18,0,605220,MALE,JD,craft-repair,reading,unmarried,0,0,No,1/8/2024,Multi-vehicle Collision,Rear Collision,Minor Damage,Fire,SC,Northbrook,9148 4th Hwy,20,3,Unknown,1,0,YES,8/10/2025,1/8/2024,Saab,95,2021,Gray,15304.43,9478,5846,0,N,0,16973.76,1459.23,5153.43,10361.1,NE63N2467,No
AA00012532,6/1/2022,19,32,176589090,IN,9/18/2023,3/18/2024,250/500,500,1158.03,0,434247,MALE,High School,exec-managerial,kayaking,own-child,31900,-44600,No,1/8/2024,Multi-vehicle Collision,Rear Collision,Total Loss,Police,NY,Riverwood,7582 Pine Drive,23,3,YES,1,3,YES,12/17/2025,1/12/2024,Volkswagen,Jetta,2015,Gray,5289.84,14619,7245,0,Y,0,5002.22,2470.34,181.46,2350.42,IO07I6774,No
AA00012533,5/1/2022,20,31,186931019,OH,10/29/2023,4/29/2024,100/300,1000,1457.65,5000000,606219,FEMALE,College,armed-forces,camping,own-child,0,0,No,2/3/2024,Multi-vehicle Collision,Rear Collision,Major Damage,Ambulance,VA,Riverwood,1110 4th Drive,0,3,NO,1,3,,10/1/2025,2/7/2024,Toyota,Highlander,2019,Blue,10491.4,15943,5678,0,N,0,16596.4,6809.95,5426.53,4359.92,KS57E8534,No
AA00012534,2/1/2022,23,55,158303184,IL,10/27/2023,4/27/2024,500/1000,2000,995.56,0,464665,MALE,JD,tech-support,sleeping,not-in-family,0,-65400,No,2/7/2024,Multi-vehicle Collision,Side Collision,Total Loss,Police,NY,Northbend,1316 Britain Ridge,23,3,YES,1,1,YES,2/3/2026,2/10/2024,Nissan,Pathfinder,2019,Silver,10726.62,13010,7250,0,N,1,23933.55,381.16,20992.32,2560.07,GQ51Y9926,No
AA00012535,3/1/2022,22,27,129813732,IN,9/19/2023,3/19/2024,250/500,2000,1097.64,0,614812,MALE,High School,transport-moving,video-games,other-relative,27100,0,No,2/6/2024,Multi-vehicle Collision,Rear Collision,Major Damage,Other,PA,Northbend,1133 Apache St,16,2,NO,1,0,,5/18/2025,2/10/2024,Accura,TL,2015,Black,5769.39,13773,4676,0,N,0,4677.0,693.71,1300.67,2682.62,JN87Q8995,No
AA00012536,12/1/2022,13,31,139294276,IN,9/8/2023,3/8/2024,100/300,500,671.92,0,468300,MALE,Masters,machine-op-inspct,bungie-jumping,wife,0,-26400,No,1/24/2024,Single Vehicle Collision,Front Collision,Minor Damage,Other,NC,Riverwood,5790 Flute Ridge,3,1,Unknown,2,0,,7/15/2025,1/28/2024,Ford,Escape,2023,Black,19902.23,5567,3625,1,N,0,22201.89,13359.97,6403.7,2438.22,CI54P0316,No
AA00012537,11/1/2022,14,19,195814830,IN,9/14/2023,3/14/2024,250/500,1000,1185.78,0,478837,FEMALE,JD,craft-repair,yachting,wife,0,-60700,No,2/1/2024,Single Vehicle Collision,Side Collision,Minor Damage,Police,NC,Northbend,9929 Rock Drive,5,1,Unknown,0,2,,1/19/2026,2/5/2024,Accura,TL,2020,Red,12650.51,13832,5779,0,Y,0,14855.05,2065.25,5182.97,7606.83,CM41R6811,No
AA00012538,11/1/2022,14,31,163321110,IN,9/11/2023,3/11/2024,500/1000,1000,1354.5,0,456602,MALE,Masters,machine-op-inspct,base-jumping,husband,52800,0,No,1/2/2024,Multi-vehicle Collision,Front Collision,Major Damage,Ambulance,NY,Arlington,6838 Flute Lane,6,3,Unknown,0,3,YES,11/18/2025,1/7/2024,Suburu,Forrestor,2020,Gray,12518.8,9799,5223,0,Y,0,22726.3,5021.61,14433.72,3270.97,ZO93D1235,No
AA00012539,10/1/2022,15,43,165644709,OH,9/6/2023,3/6/2024,250/500,500,1300.68,0,600418,MALE,PhD,adm-clerical,sleeping,unmarried,49000,0,No,1/27/2024,Parked Car,Unknown,Minor Damage,,NC,Northbend,4431 Rock St,0,1,NO,1,3,YES,3/29/2026,1/30/2024,Chevrolet,Tahoe,2020,Blue,22300.32,13439,5867,0,N,0,10705.06,1842.28,1836.39,7026.39,NM48J9532,No
AA00012540,11/1/2022,14,44,174093059,OH,10/14/2023,4/14/2024,500/1000,500,1097.57,0,462836,MALE,PhD,priv-house-serv,basketball,unmarried,0,0,No,2/28/2024,Single Vehicle Collision,Side Collision,Total Loss,Other,SC,Columbus,4429 Washington St,12,1,NO,1,0,YES,7/21/2025,2/29/2024,Saab,93,2015,Black,5454.86,17973,5849,0,N,0,14939.05,2630.53,144.97,12163.55,BQ71I4478,No
AA00012541,10/1/2022,15,37,157753254,OH,10/5/2023,4/5/2024,500/1000,1000,1439.9,6000000,475391,FEMALE,Associate,prof-specialty,video-games,husband,0,-48400,No,1/29/2024,Multi-vehicle Collision,Rear Collision,Total Loss,Other,SC,Springfield,4931 Maple Drive,2,2,NO,1,2,NO,7/4/2025,2/3/2024,Accura,MDX,2016,White,6731.93,16276,5666,0,N,0,20970.4,3493.82,7864.0,9612.58,ZT89V6904,No
AA00012542,2/1/2022,23,28,167119573,OH,9/2/2023,3/2/2024,100/300,500,1330.39,0,612664,MALE,MD,prof-specialty,basketball,wife,0,0,No,1/22/2024,Single Vehicle Collision,Front Collision,Total Loss,Other,NY,Columbus,8766 Lincoln Lane,3,1,NO,2,2,YES,10/27/2025,1/24/2024,Dodge,Neon,2022,Silver,17680.32,5128,3623,1,N,0,9685.91,3011.28,6301.33,373.3,NE88M9928,No
AA00012543,12/1/2022,13,45,182347086,IN,8/27/2023,2/27/2024,500/1000,500,1330.46,0,435552,FEMALE,High School,machine-op-inspct,sleeping,wife,54800,-64100,No,1/18/2024,Multi-vehicle Collision,Side Collision,Total Loss,Police,VA,Hillsdale,2220 1st Lane,5,3,Unknown,0,0,NO,1/24/2026,1/20/2024,Suburu,Forrestor,2017,Black,7540.66,5770,2824,1,N,0,5258.13,117.62,1220.07,3920.44,QD91V3533,No
AA00012544,11/1/2022,14,39,183603337,IN,9/4/2023,3/4/2024,250/500,2000,625.08,0,437156,FEMALE,JD,protective-serv,hiking,wife,44200,-37000,No,1/3/2024,Single Vehicle Collision,Front Collision,Major Damage,Fire,SC,Riverwood,2757 4th Hwy,10,1,NO,2,3,YES,3/20/2025,1/6/2024,BMW,X6,2023,White,21098.79,5173,6030,1,Y,0,850.04,52.78,790.77,6.49,DI24N1626,No
AA00012545,12/1/2022,13,32,145391443,IN,9/11/2023,3/11/2024,500/1000,500,1399.26,0,611586,FEMALE,High School,tech-support,exercise,own-child,70500,0,No,2/8/2024,Parked Car,Unknown,Minor Damage,Police,PA,Northbrook,1240 Tree Lane,9,1,Unknown,2,0,,10/24/2025,2/8/2024,BMW,M5,2022,Blue,17543.46,10212,4848,0,N,0,2098.37,910.08,696.17,492.12,CE80Z0201,No
AA00012546,2/1/2022,23,44,159128174,IL,10/19/2023,4/19/2024,250/500,1000,974.16,6000000,438328,FEMALE,Masters,sales,reading,other-relative,0,-56800,No,2/7/2024,Multi-vehicle Collision,Front Collision,Total Loss,Other,NY,Springfield,7576 Pine Ridge,12,3,Unknown,1,0,YES,8/10/2025,2/10/2024,Volkswagen,Jetta,2015,Gray,5626.22,6149,2803,1,N,0,22095.3,18404.58,2846.28,844.44,ZM54Y1621,No
AA00012547,4/1/2022,21,31,176721642,IL,10/16/2023,4/16/2024,250/500,2000,1234.69,9000000,613471,FEMALE,MD,tech-support,paintball,husband,0,0,No,2/6/2024,Multi-vehicle Collision,Front Collision,Major Damage,Other,WV,Arlington,7733 Britain Lane,1,2,NO,2,1,,4/25/2025,2/10/2024,BMW,M5,2017,Gray,7687.98,7703,6686,0,Y,0,21948.05,5035.78,6473.66,10438.61,IB78V1361,No
AA00012548,12/1/2022,13,25,122268076,OH,8/12/2023,2/12/2024,250/500,2000,1053.24,0,603527,FEMALE,College,prof-specialty,movies,other-relative,51100,0,No,1/5/2024,Multi-vehicle Collision,Front Collision,Total Loss,Other,NC,Arlington,7551 Britain Lane,0,4,YES,1,0,NO,4/9/2025,1/8/2024,Accura,MDX,2022,Red,17535.63,9292,4220,0,N,0,20926.13,383.36,7630.51,12912.26,QK83X4528,No
AA00012549,7/1/2022,18,34,197245530,IN,9/17/2023,3/17/2024,250/500,1000,1333.35,0,441716,MALE,PhD,prof-specialty,board-games,husband,0,-77000,No,1/13/2024,Multi-vehicle Collision,Front Collision,Minor Damage,Police,NY,Springfield,5846 Weaver Drive,0,3,Unknown,0,0,,7/5/2025,1/15/2024,Nissan,Pathfinder,2021,Silver,14818.15,16738,4595,0,N,0,2448.04,1093.96,1166.95,187.13,YV89W0245,No
AA00012550,2/1/2022,23,31,163321110,IN,9/11/2023,3/11/2024,500/1000,1000,1354.5,0,456602,MALE,Masters,machine-op-inspct,base-jumping,husband,52800,0,No,1/2/2024,Multi-vehicle Collision,Front Collision,Major Damage,Ambulance,NY,Arlington,6838 Flute Lane,6,3,Unknown,0,3,YES,11/18/2025,1/7/2024,Suburu,Forrestor,2020,Black,12502.54,17943,3107,0,Y,0,10215.62,2633.81,5193.04,2388.77,ND04J5536,No
AA00012551,12/1/2022,13,55,195825471,IN,10/24/2023,4/24/2024,500/1000,2000,1389.13,7000000,456203,MALE,JD,other-service,basketball,wife,0,-53200,No,2/17/2024,Vehicle Theft,Unknown,Minor Damage,,NC,Northbrook,4814 Lincoln Lane,6,1,Unknown,0,2,,10/6/2025,2/18/2024,Mercedes,ML350,2024,White,24223.21,8382,2184,0,N,0,4736.8,3208.58,546.2,982.02,VG11V7752,No
AA00012552,7/1/2022,18,40,133028627,IL,9/9/2023,3/9/2024,250/500,500,1155.53,5000000,465158,MALE,JD,transport-moving,camping,wife,0,-35200,No,1/24/2024,Parked Car,Unknown,Trivial Damage,Police,NY,Columbus,3094 Best Lane,5,1,Unknown,0,2,NO,1/29/2026,1/28/2024,Ford,F150,2023,Blue,22512.47,13577,4730,0,N,0,20942.68,3523.21,9678.51,7740.96,LO66D5653,No
AA00012553,7/1/2022,18,28,132196345,IN,11/4/2023,5/4/2024,100/300,2000,1472.77,0,471366,MALE,Associate,adm-clerical,exercise,husband,0,-31700,No,2/17/2024,Single Vehicle Collision,Front Collision,Total Loss,Other,NY,Springfield,2850 Washington St,0,1,Unknown,2,1,,11/7/2025,2/17/2024,Nissan,Maxima,2022,White,17030.51,8129,5697,0,N,0,3798.36,496.03,2675.68,626.65,BR12L3251,No
AA00012554,7/1/2022,18,55,158303184,IL,10/27/2023,4/27/2024,500/1000,2000,995.56,0,464665,MALE,JD,tech-support,sleeping,not-in-family,0,-65400,No,2/7/2024,Multi-vehicle Collision,Side Collision,Total Loss,Police,NY,Northbend,1316 Britain Ridge,23,3,YES,1,1,YES,2/3/2026,2/10/2024,Nissan,Pathfinder,2019,White,10810.75,14723,5985,0,N,0,20142.83,6384.58,8362.69,5395.56,BH53R3612,No
AA00012555,1/1/2023,12,26,190792514,OH,9/30/2023,3/31/2024,100/300,500,974.59,0,466838,FEMALE,JD,armed-forces,skydiving,wife,62800,0,No,1/18/2024,Multi-vehicle Collision,Rear Collision,Minor Damage,Ambulance,NY,Arlington,3416 Washington Drive,14,3,Unknown,1,0,NO,5/27/2025,1/21/2024,Nissan,Ultima,2018,Red,8778.92,10346,5855,0,N,0,980.92,180.38,436.11,364.43,PB06D5957,No
AA00012556,11/1/2022,14,42,145901048,IL,9/10/2023,3/10/2024,100/300,500,1315.68,0,600983,MALE,PhD,priv-house-serv,camping,wife,0,-39300,No,1/5/2024,Single Vehicle Collision,Rear Collision,Total Loss,Other,NC,Hillsdale,3066 Francis Ave,14,1,NO,2,1,,8/30/2025,1/9/2024,Saab,92x,2024,Silver,19629.33,15397,7222,0,N,0,18764.67,2540.25,6994.88,9229.54,YP88V9622,No
AA00012557,10/1/2022,15,34,175864545,OH,10/12/2023,4/12/2024,100/300,1000,1083.72,0,617774,FEMALE,High School,machine-op-inspct,base-jumping,wife,65600,-68200,No,2/9/2024,Single Vehicle Collision,Side Collision,Total Loss,Other,NY,Columbus,3550 Washington Ave,18,1,NO,0,2,YES,6/23/2025,2/13/2024,Honda,CRV,2015,Red,5431.29,5471,3815,1,N,0,20550.77,10272.31,4258.87,6019.59,MR79N3506,No
