Claim_ID,Bind_Date1,Customer_Life_Value1,Age_Insured,Policy_Num,Policy_State,Policy_Start_Date,Policy_Expiry_Date,Policy_BI,Policy_Ded,Policy_Premium,Umbrella_Limit,Insured_Zip,Gender,Education,Occupation,Hobbies,Insured_Relationship,Capital_Gains,Capital_Loss,Garage_Location,Accident_Date,Accident_Type,Collision_Type,Accident_Severity,authorities_contacted,Acccident_State,Acccident_City,Accident_Location,Accident_Hour,Num_of_Vehicles_Involved,Property_Damage,Bodily_Injuries,Witnesses,Police_Report,DL_Expiry_Date,Claims_Date,Auto_Make,Auto_Model,Auto_Year,Vehicle_Color,Vehicle_Cost,Annual_Mileage,DiffIN_Mileage,Low_Mileage_Discount,Fraud_Ind,Commute_Discount,Total_Claim,Injury_Claim,Property_Claim,Vehicle_Claim,Vehicle_Registration,Check_Point
AA00020011,8/1/2022,17,46,194016858,IL,8/20/2023,2/20/2024,100/300,1000,876.88,6000000,454434,MALE,MD,sales,reading,other-relative,0,0,No,1/3/2024,Single Vehicle Collision,Rear Collision,Minor Damage,Police,WV,Hillsdale,8489 Pine Hwy,2,1,NO,2,1,NO,7/11/2025,1/6/2024,Jeep,Grand Cherokee,2022,White,17960.41,5077,6466,1,N,0,13892.11,1869.71,6312.55,5709.85,BL17T9079,No
AA00020012,12/1/2022,13,35,132665261,IL,10/16/2023,4/16/2024,500/1000,1000,1088.34,0,614780,FEMALE,Associate,adm-clerical,yachting,other-relative,81100,0,No,2/24/2024,Multi-vehicle Collision,Front Collision,Total Loss,Police,NY,Arlington,6092 5th Ave,16,3,YES,2,3,NO,3/9/2026,2/28/2024,BMW,3 Series,2017,White,7664.51,11778,3929,0,N,0,6157.98,1393.34,1398.41,3366.23,CW97V6364,No
AA00020013,10/1/2022,15,39,158002009,OH,8/22/2023,2/22/2024,500/1000,1000,984.45,0,474998,MALE,Associate,armed-forces,paintball,unmarried,0,0,No,1/2/2024,Vehicle Theft,Unknown,Minor Damage,,NC,Riverwood,4615 Embaracadero Ave,4,1,YES,1,2,,11/11/2025,1/2/2024,Dodge,RAM,2023,Silver,26018.14,5706,6456,1,N,0,2788.12,638.3,1346.71,803.11,ZK10Q9118,No
AA00020014,5/1/2022,20,35,121380577,IL,10/8/2023,4/8/2024,100/300,500,1427.46,0,444922,MALE,High School,machine-op-inspct,cross-fit,wife,0,0,No,1/30/2024,Multi-vehicle Collision,Side Collision,Major Damage,Police,WV,Springfield,7426 Rock Drive,3,3,Unknown,0,0,,3/24/2026,2/3/2024,Dodge,Neon,2022,Red,17937.19,15110,6950,0,N,0,11241.01,185.33,8725.6,2330.08,TD54G1944,No
AA00020015,1/1/2023,12,42,129900026,OH,8/24/2023,2/24/2024,250/500,2000,1641.73,5000000,450149,MALE,PhD,sales,chess,not-in-family,62400,0,No,1/20/2024,Multi-vehicle Collision,Rear Collision,Total Loss,Fire,VA,Riverwood,1269 Flute Drive,16,3,NO,0,0,NO,4/29/2025,1/22/2024,Ford,Escape,2015,Black,5249.43,13320,2203,0,Y,0,6953.98,1753.03,2884.71,2316.24,SK54V1020,No
AA00020016,4/1/2022,21,40,133676496,IL,10/5/2023,4/5/2024,500/1000,1000,1361.45,0,604833,MALE,PhD,handlers-cleaners,camping,unmarried,39300,0,No,2/15/2024,Single Vehicle Collision,Rear Collision,Minor Damage,Ambulance,OH,Northbend,7570 Cherokee Drive,12,1,YES,0,2,YES,11/12/2025,2/19/2024,Suburu,Forrestor,2021,White,14346.74,9509,3363,0,N,0,23333.28,10057.99,11359.27,1916.02,HB89C3431,No
AA00020017,12/1/2022,13,33,191463613,OH,11/12/2023,5/12/2024,100/300,1000,840.81,0,613607,FEMALE,High School,farming-fishing,chess,husband,0,0,No,2/14/2024,Single Vehicle Collision,Rear Collision,Minor Damage,Ambulance,NY,Arlington,4876 Washington Drive,2,1,YES,0,2,,8/22/2025,2/17/2024,Ford,Escape,2018,Gray,9194.25,8383,7034,0,Y,0,10015.59,6300.47,3129.82,585.3,CE65P3142,No
AA00020018,4/1/2022,21,39,119654547,IN,9/19/2023,3/19/2024,250/500,1000,1086.21,0,455340,MALE,JD,farming-fishing,hiking,unmarried,68500,-57500,No,2/13/2024,Single Vehicle Collision,Side Collision,Minor Damage,Police,SC,Springfield,2500 Tree St,18,1,Unknown,1,2,,12/26/2025,2/13/2024,Nissan,Maxima,2019,White,10729.74,8414,7727,0,N,0,21038.22,6368.15,8432.07,6238.0,UQ28D8998,No
AA00020019,1/1/2023,12,31,174799038,IN,10/4/2023,4/4/2024,250/500,500,1229.16,4000000,604804,FEMALE,MD,transport-moving,kayaking,wife,0,-88300,No,2/23/2024,Multi-vehicle Collision,Front Collision,Major Damage,Fire,PA,Hillsdale,9153 3rd Hwy,2,3,Unknown,0,2,YES,1/20/2026,2/23/2024,Volkswagen,Jetta,2023,Gray,20524.13,16078,2591,0,N,0,15534.0,623.57,10084.32,4826.11,FE42W4579,No
AA00020020,4/1/2022,21,37,191579764,IL,10/11/2023,4/11/2024,100/300,2000,1337.28,8000000,610393,MALE,JD,craft-repair,reading,husband,27500,0,No,2/28/2024,Multi-vehicle Collision,Side Collision,Major Damage,Police,WV,Riverwood,9038 2nd Lane,10,3,NO,2,2,,6/10/2025,3/3/2024,Ford,F150,2015,White,6022.51,16929,2565,0,Y,0,12410.61,4396.98,5847.54,2166.09,TF99V7204,No
AA00020021,3/1/2022,22,31,176750522,IN,9/28/2023,3/28/2024,250/500,500,1239.22,7000000,476458,FEMALE,High School,tech-support,paintball,not-in-family,43400,-91200,No,1/30/2024,Single Vehicle Collision,Side Collision,Minor Damage,Fire,SC,Springfield,9169 Pine Ridge,12,1,YES,0,1,NO,5/5/2025,2/2/2024,Audi,A5,2018,White,8967.87,12614,7989,0,Y,0,20445.31,6920.16,8152.96,5372.19,UW53E5327,No
AA00020022,11/1/2022,14,61,112265654,IL,10/20/2023,4/20/2024,500/1000,500,1265.72,0,612506,FEMALE,Masters,handlers-cleaners,paintball,wife,0,-59500,No,2/18/2024,Single Vehicle Collision,Front Collision,Major Damage,Fire,SC,Columbus,7797 Tree Ridge,23,1,YES,0,2,,6/30/2025,2/19/2024,Mercedes,E400,2022,White,37104.32,12985,2105,0,N,0,20979.94,9123.95,807.85,11048.14,WO49H7312,No
AA00020023,5/1/2022,20,29,113382369,OH,10/1/2023,4/1/2024,250/500,500,1304.35,0,617267,MALE,JD,transport-moving,cross-fit,not-in-family,0,0,No,2/8/2024,Multi-vehicle Collision,Front Collision,Total Loss,Ambulance,NY,Columbus,2289 Weaver Ridge,6,3,NO,0,2,,9/3/2025,2/10/2024,Dodge,Neon,2015,White,5729.38,12454,3761,0,Y,0,7351.32,382.2,6036.16,932.96,ZE71W0868,No
AA00020024,1/1/2022,24,48,159116111,OH,10/26/2023,4/26/2024,250/500,1000,1168.8,0,444232,FEMALE,JD,tech-support,movies,other-relative,0,-42400,No,2/28/2024,Single Vehicle Collision,Side Collision,Total Loss,Other,NY,Northbrook,3660 Andromedia Hwy,11,1,Unknown,0,3,YES,1/25/2026,3/1/2024,Mercedes,E400,2019,Gray,22051.88,14437,2039,0,N,0,11572.61,9155.2,142.09,2275.32,PH40S3032,No
AA00020025,11/1/2022,14,25,160261147,OH,10/11/2023,4/11/2024,500/1000,500,1863.04,0,462698,FEMALE,Associate,priv-house-serv,paintball,not-in-family,53400,-35200,No,2/13/2024,Single Vehicle Collision,Front Collision,Total Loss,Fire,VA,Northbend,8215 Flute Drive,0,1,NO,2,1,,10/4/2025,2/14/2024,Mercedes,C300,2022,Black,16765.69,7705,6993,0,N,0,9486.61,6582.51,604.46,2299.64,UO67U0905,No
AA00020026,10/1/2022,15,46,115038909,OH,9/27/2023,3/27/2024,100/300,2000,1090.32,0,435518,MALE,College,handlers-cleaners,chess,husband,0,-70400,No,1/5/2024,Single Vehicle Collision,Front Collision,Minor Damage,Ambulance,SC,Columbus,6706 Francis Drive,17,1,NO,1,2,,2/13/2026,1/9/2024,Volkswagen,Jetta,2016,White,6454.03,7784,5623,0,Y,0,7877.46,6441.59,227.22,1208.65,DE23Z9228,No
AA00020027,11/1/2022,14,30,178077066,IL,9/23/2023,3/23/2024,250/500,500,1039.55,0,466393,MALE,MD,exec-managerial,kayaking,unmarried,55600,-59700,No,2/16/2024,Multi-vehicle Collision,Front Collision,Minor Damage,Other,WV,Columbus,3818 Texas Ridge,4,3,Unknown,2,1,,12/20/2025,2/19/2024,Chevrolet,Tahoe,2015,Silver,9641.83,13122,7060,0,N,0,82533.06,12917.19,27260.75,42355.12,LQ86J8552,No
AA00020028,8/1/2022,17,34,189733923,OH,9/11/2023,3/11/2024,100/300,500,990.11,0,442666,MALE,Masters,sales,kayaking,other-relative,0,-41200,No,1/10/2024,Parked Car,Unknown,Trivial Damage,,NY,Riverwood,8872 Oak Ridge,8,1,Unknown,1,3,YES,1/29/2026,1/14/2024,Dodge,RAM,2024,White,29055.81,13632,2054,0,N,0,11007.81,2656.32,1127.2,7224.29,EZ90G2912,No
AA00020029,3/1/2022,22,30,139016925,OH,9/11/2023,3/11/2024,100/300,500,1052.85,0,607697,FEMALE,MD,protective-serv,skydiving,other-relative,0,-70100,No,2/9/2024,Vehicle Theft,Unknown,Minor Damage,Police,WV,Riverwood,3952 Andromedia Lane,8,1,NO,0,0,YES,12/7/2025,2/13/2024,BMW,3 Series,2015,Blue,5614.53,6378,6132,1,N,0,8765.71,5044.24,1203.84,2517.63,NC11F7251,No
AA00020030,9/1/2022,16,29,151939551,OH,9/1/2023,3/1/2024,250/500,2000,1202.28,0,479327,MALE,High School,exec-managerial,cross-fit,other-relative,0,-61400,No,1/12/2024,Single Vehicle Collision,Side Collision,Minor Damage,Ambulance,VA,Hillsdale,5007 Oak St,4,1,Unknown,1,2,NO,1/29/2026,1/14/2024,Nissan,Pathfinder,2016,White,6609.67,11165,3087,0,Y,0,20438.12,2830.96,0.49,17606.67,TS75G4614,No
AA00020031,1/1/2023,12,55,151662260,IN,10/29/2023,4/29/2024,250/500,500,1270.29,4000000,449421,MALE,College,armed-forces,exercise,husband,24000,-50500,No,2/19/2024,Parked Car,Unknown,Minor Damage,,VA,Arlington,9988 Rock Ridge,4,1,NO,0,0,NO,4/8/2026,2/19/2024,Honda,Civic,2018,Gray,8346.86,17196,3434,0,N,0,12440.41,958.13,3372.0,8110.28,UO95D7169,No
AA00020032,12/1/2022,13,33,191463613,OH,11/12/2023,5/12/2024,100/300,1000,840.81,0,613607,FEMALE,High School,farming-fishing,chess,husband,0,0,No,2/14/2024,Single Vehicle Collision,Rear Collision,Minor Damage,Ambulance,NY,Arlington,4876 Washington Drive,2,1,YES,0,2,,8/22/2025,2/17/2024,Ford,Escape,2018,Gray,8782.96,17595,5461,0,Y,0,5016.64,861.91,608.76,3545.97,AU94M8919,No
AA00020033,11/1/2022,14,29,170880246,OH,9/8/2023,3/8/2024,500/1000,500,854.58,0,612826,FEMALE,JD,craft-repair,paintball,other-relative,52200,0,No,1/1/2024,Single Vehicle Collision,Side Collision,Minor Damage,Police,SC,Northbrook,7178 Best Drive,15,1,Unknown,2,3,YES,10/21/2025,1/6/2024,Honda,CRV,2017,White,7592.12,17716,3433,0,N,0,17103.13,7478.54,4764.62,4859.97,BV51W9453,No
AA00020034,8/1/2022,17,38,145445395,IL,8/28/2023,2/28/2024,100/300,2000,1133.85,0,439870,MALE,PhD,priv-house-serv,exercise,not-in-family,60200,0,No,1/3/2024,Multi-vehicle Collision,Front Collision,Total Loss,Police,WV,Springfield,2272 Embaracadero Drive,0,3,YES,2,2,YES,3/23/2025,1/5/2024,Volkswagen,Jetta,2017,White,7676.33,6138,3752,1,N,0,4863.46,1808.14,2850.42,204.9,DG40V7799,No
AA00020035,4/1/2022,21,45,192655452,IL,11/5/2023,5/5/2024,250/500,500,1083.64,0,614372,MALE,JD,other-service,paintball,husband,59800,0,No,2/27/2024,Multi-vehicle Collision,Rear Collision,Total Loss,Police,NC,Columbus,7630 Rock Drive,19,3,YES,0,0,,6/21/2025,3/1/2024,BMW,3 Series,2016,Black,6197.86,7929,2626,0,N,0,11466.3,3836.09,550.66,7079.55,HZ83D5043,No
AA00020036,7/1/2022,18,43,112190907,OH,10/20/2023,4/20/2024,250/500,1000,954.18,0,437470,FEMALE,College,tech-support,dancing,other-relative,0,0,No,2/17/2024,Multi-vehicle Collision,Side Collision,Minor Damage,Other,SC,Northbrook,8995 1st Ave,17,3,Unknown,2,3,YES,7/6/2025,2/21/2024,Nissan,Pathfinder,2020,White,12738.79,8012,3213,0,N,0,17293.72,9624.49,3510.12,4159.11,TH09C7875,No
AA00020037,5/1/2022,20,57,187059512,OH,11/1/2023,5/1/2024,100/300,2000,1567.37,0,602514,FEMALE,JD,craft-repair,skydiving,husband,62500,0,No,2/15/2024,Single Vehicle Collision,Front Collision,Major Damage,Other,NY,Riverwood,5865 Sky Lane,10,1,Unknown,2,3,NO,4/3/2026,2/16/2024,Nissan,Maxima,2023,Silver,19697.35,17625,4820,0,Y,0,19718.27,3145.28,4060.6,12512.39,VS09I9142,No
AA00020038,10/1/2022,15,27,194123332,OH,10/2/2023,4/2/2024,250/500,500,1075.71,0,604328,FEMALE,High School,prof-specialty,dancing,unmarried,0,-47400,No,2/17/2024,Vehicle Theft,Unknown,Trivial Damage,Police,WV,Columbus,7615 Weaver Drive,7,1,Unknown,0,1,YES,9/17/2025,2/18/2024,Saab,95,2024,Blue,23085.81,14599,4446,0,N,0,17305.31,12155.31,3675.45,1474.55,WX51O4993,No
AA00020039,7/1/2022,18,40,130807958,IL,11/6/2023,5/6/2024,100/300,1000,1405.99,0,472895,FEMALE,Associate,sales,yachting,wife,0,0,No,3/1/2024,Multi-vehicle Collision,Side Collision,Minor Damage,Ambulance,VA,Springfield,4755 Best Lane,18,3,YES,1,0,YES,5/9/2026,3/5/2024,BMW,X6,2015,Black,5625.67,6682,2886,1,N,0,716.08,136.1,535.21,44.77,PV71Z3808,No
AA00020040,4/1/2022,21,43,118379385,OH,9/27/2023,3/27/2024,500/1000,1000,1387.51,0,609390,FEMALE,Associate,sales,base-jumping,not-in-family,0,0,No,1/11/2024,Multi-vehicle Collision,Side Collision,Minor Damage,Fire,NY,Riverwood,1102 Apache Hwy,19,3,YES,1,3,,8/16/2025,1/14/2024,Jeep,Wrangler,2019,Black,10133.2,17214,7193,0,N,1,24066.49,2947.32,7957.9,13161.27,LO15C5795,No
AA00020041,6/1/2022,19,41,171785217,OH,9/19/2023,3/19/2024,100/300,2000,1514.72,0,617970,MALE,High School,transport-moving,board-games,own-child,35700,0,No,2/2/2024,Multi-vehicle Collision,Front Collision,Major Damage,Fire,NY,Northbrook,7477 MLK Drive,13,3,YES,0,1,,4/24/2025,2/7/2024,Suburu,Legacy,2016,Black,6235.0,6009,2368,1,N,0,1207.96,871.22,326.15,10.59,FS95U6704,No
AA00020042,6/1/2022,19,45,140381984,IL,10/1/2023,4/1/2024,100/300,1000,1046.71,0,616714,MALE,Masters,priv-house-serv,polo,husband,0,0,No,2/27/2024,Multi-vehicle Collision,Rear Collision,Major Damage,Fire,NC,Hillsdale,8586 1st Ridge,4,3,Unknown,2,1,,10/23/2025,2/28/2024,Mercedes,C300,2018,Black,8832.35,10262,7377,0,N,0,66074.07,42475.17,3618.92,19979.98,TP35M6912,No
AA00020043,1/1/2023,12,30,186411747,OH,11/3/2023,5/3/2024,250/500,500,538.17,0,433782,FEMALE,PhD,transport-moving,reading,own-child,49700,-60200,No,2/10/2024,Single Vehicle Collision,Rear Collision,Total Loss,Other,NC,Arlington,6660 MLK Drive,23,1,NO,2,2,NO,5/1/2025,2/10/2024,Mercedes,E400,2015,Silver,11257.69,8713,5202,0,N,0,19420.22,9366.49,8134.91,1918.82,OP05S7150,No
AA00020044,9/1/2022,16,34,191768259,IN,10/5/2023,4/5/2024,500/1000,500,1232.57,0,612986,FEMALE,PhD,machine-op-inspct,polo,not-in-family,59500,0,No,2/22/2024,Multi-vehicle Collision,Side Collision,Minor Damage,Fire,NY,Arlington,5191 4th St,7,3,Unknown,0,0,,9/27/2025,2/27/2024,Nissan,Pathfinder,2020,White,12399.08,16893,2581,0,N,0,3212.44,842.21,2004.25,365.98,VI99U1358,No
AA00020045,8/1/2022,17,26,137248304,IL,10/1/2023,4/1/2024,500/1000,2000,932.14,0,612550,MALE,MD,sales,cross-fit,own-child,40600,0,No,1/10/2024,Multi-vehicle Collision,Rear Collision,Total Loss,Fire,SC,Columbus,1273 Rock Lane,2,3,NO,2,3,NO,2/19/2026,1/10/2024,Audi,A3,2024,Black,24621.48,13957,3046,0,Y,0,17327.52,2451.43,13254.82,1621.27,GN02W6950,No
AA00020046,5/1/2022,20,57,193460365,IL,9/13/2023,3/13/2024,100/300,2000,1376.16,0,466555,FEMALE,PhD,tech-support,hiking,own-child,38600,-50300,No,2/4/2024,Multi-vehicle Collision,Front Collision,Major Damage,Police,SC,Arlington,5997 Embaracadero Drive,10,3,NO,2,1,,8/18/2025,2/8/2024,Suburu,Impreza,2022,Gray,16373.67,13154,7609,0,Y,0,20987.45,16911.57,1702.35,2373.53,LK77U7447,No
AA00020047,7/1/2022,18,44,173298445,IN,11/18/2023,5/18/2024,500/1000,500,1780.67,0,465942,MALE,Associate,other-service,exercise,other-relative,0,0,No,2/19/2024,Single Vehicle Collision,Side Collision,Major Damage,Ambulance,NC,Springfield,6384 5th Ridge,3,1,NO,1,0,NO,7/15/2025,2/21/2024,Ford,F150,2021,Gray,16097.3,9437,3570,0,Y,0,11514.76,1839.46,9345.2,330.1,BZ79N6753,No
AA00020048,5/1/2022,20,32,191281978,IN,9/27/2023,3/27/2024,100/300,1000,1058.21,3000000,618655,MALE,JD,craft-repair,golf,unmarried,0,0,No,1/10/2024,Single Vehicle Collision,Front Collision,Total Loss,Fire,NY,Arlington,2376 Sky Ridge,17,1,YES,1,1,NO,1/11/2026,1/13/2024,Dodge,RAM,2021,Silver,17515.44,5374,4039,1,N,0,21946.32,11918.34,5453.06,4574.92,SV37U5784,No
AA00020049,5/1/2022,20,46,125446216,IL,10/1/2023,4/1/2024,250/500,500,1448.84,0,430987,FEMALE,Masters,machine-op-inspct,bungie-jumping,husband,0,-50000,No,2/21/2024,Parked Car,Unknown,Trivial Damage,Police,SC,Hillsdale,7783 Lincoln Hwy,7,1,Unknown,0,1,NO,12/8/2025,2/21/2024,Toyota,Highlander,2024,Black,24705.78,8885,4998,0,N,0,10750.12,607.95,3978.54,6163.63,YP75G3964,No
AA00020050,8/1/2022,17,44,113051535,IL,9/30/2023,3/30/2024,100/300,1000,1156.19,0,606249,FEMALE,College,machine-op-inspct,cross-fit,husband,49900,-62700,No,2/15/2024,Multi-vehicle Collision,Side Collision,Major Damage,Fire,NY,Northbrook,3751 Tree Hwy,20,3,YES,0,3,,3/25/2026,2/18/2024,Jeep,Wrangler,2019,Gray,10826.29,11485,7400,0,N,0,22442.93,2096.79,17712.36,2633.78,WU48G3482,No
AA00020051,8/1/2022,17,23,193919047,IL,11/18/2023,5/18/2024,100/300,500,1111.72,0,448857,MALE,JD,exec-managerial,bungie-jumping,other-relative,54600,0,No,2/25/2024,Single Vehicle Collision,Side Collision,Major Damage,Fire,PA,Riverwood,2774 Apache Drive,6,1,Unknown,1,2,,7/5/2025,2/26/2024,Suburu,Legacy,2023,White,19591.22,10777,6451,0,N,1,11480.22,8013.27,1212.66,2254.29,LF28X4588,No
AA00020052,9/1/2022,16,28,130401440,OH,9/30/2023,3/30/2024,100/300,2000,1609.11,0,601177,MALE,High School,craft-repair,polo,own-child,0,0,No,1/18/2024,Vehicle Theft,Unknown,Minor Damage,Police,WV,Hillsdale,9573 2nd Ave,8,1,YES,2,1,YES,12/10/2025,1/21/2024,Saab,95,2021,Silver,14309.45,14679,2578,0,N,0,23284.75,2594.23,16123.14,4567.38,CC10Z4858,No
AA00020053,6/1/2022,19,27,136589389,IN,10/17/2023,4/17/2024,500/1000,2000,966.26,0,471704,FEMALE,High School,adm-clerical,base-jumping,own-child,56400,-32800,No,2/6/2024,Multi-vehicle Collision,Front Collision,Minor Damage,Ambulance,NY,Springfield,6874 Maple Ridge,1,3,YES,0,0,,2/17/2026,2/7/2024,Volkswagen,Passat,2022,Gray,17273.04,13277,2011,0,N,0,17284.36,6065.39,5801.82,5417.15,QU01E5436,No
AA00020054,11/1/2022,14,29,122928967,OH,8/12/2023,2/12/2024,250/500,2000,1091.73,0,601213,MALE,PhD,exec-managerial,golf,not-in-family,36100,-42300,No,1/5/2024,Multi-vehicle Collision,Rear Collision,Minor Damage,Other,NY,Springfield,6456 Andromedia Drive,15,3,Unknown,0,2,YES,10/1/2025,1/6/2024,Nissan,Ultima,2016,Silver,6685.85,6139,6644,1,Y,0,16487.96,6816.46,3221.44,6450.06,RM79V1363,No
AA00020055,1/1/2023,12,29,154616785,OH,10/27/2023,4/27/2024,100/300,500,1203.24,0,600702,FEMALE,JD,transport-moving,video-games,other-relative,62500,-66900,No,2/5/2024,Vehicle Theft,Unknown,Minor Damage,Police,NY,Columbus,1562 Britain St,9,1,Unknown,2,0,,8/1/2025,2/6/2024,Honda,Accord,2021,Red,13587.82,16599,7915,0,N,0,2381.57,1008.44,606.23,766.9,AW15X5724,No
AA00020056,1/1/2022,24,28,177957050,OH,10/28/2023,4/28/2024,250/500,1000,1019.44,0,437387,MALE,Masters,transport-moving,yachting,not-in-family,0,-39700,No,2/10/2024,Vehicle Theft,Unknown,Trivial Damage,,NC,Springfield,9742 5th Ridge,17,1,Unknown,2,1,NO,1/7/2026,2/13/2024,BMW,X5,2016,Blue,13224.52,11517,5112,0,N,0,4772.67,995.34,2044.43,1732.9,QR68T4532,No
AA00020057,3/1/2022,22,36,135109736,IL,10/19/2023,4/19/2024,250/500,2000,1313.51,7000000,600904,FEMALE,Masters,exec-managerial,dancing,own-child,68500,0,No,2/3/2024,Vehicle Theft,Unknown,Trivial Damage,,SC,Northbrook,8864 Tree Ridge,9,1,Unknown,2,0,,6/19/2025,2/5/2024,Volkswagen,Passat,2024,White,24446.84,7704,2225,0,N,0,773.99,581.22,174.52,18.25,BH69A3221,No
